intensity,channel,timestamp,azimuth,altitude,distance_m,x,y,z
44,17,3368948363208,35609,166,0.96000004,-0.06543414,0.9573602,0.027926914
74,18,3368948365512,169,100,1.0040001,0.029605245,1.0034105,0.017522216
30,19,3368948365512,35609,-366,1.144,-0.077848986,1.1390005,-0.07316743
47,20,3368948367816,449,-333,0.87600005,0.068461746,0.8718344,-0.050929785
55,21,3368948367816,35889,333,0.93600005,-0.01810155,0.9342414,0.054418128
87,22,3368948370120,169,233,0.99200004,0.029231604,0.9907466,0.04038162
63,23,3368948370120,35889,-266,1.056,-0.020434707,1.0546583,-0.049136866
15,24,3368948372424,169,-300,0.90400004,0.026624037,0.9023684,-0.04731171
48,25,3368948372424,35889,700,0.91600007,-0.017612515,0.90900177,0.11163233
31,26,3368948374728,169,466,1,0.029394004,0.99625087,0.081364475
40,27,3368948374728,35609,-233,1.0760001,-0.07331101,1.0726058,-0.043801036
44,28,3368948377032,449,-200,0.87600005,0.068535976,0.8727796,-0.03057196
48,29,3368948377032,35889,1500,0.88400006,-0.01654136,0.8537183,0.22879605
71,30,3368948379336,169,1033,0.984,0.02854927,0.9676203,0.17649896
57,31,3368948379336,35889,-133,1.052,-0.020373862,1.0515181,-0.024472822
7,0,3368948400072,189,-2500,0.99200004,0.029651577,0.8985682,-0.41923735
22,1,3368948400072,35629,-100,0.99200004,-0.064179264,0.98977035,-0.017312787
93,2,3368948402376,189,-166,1.0400001,0.034285456,1.0389944,-0.03025416
9,3,3368948402376,35909,-1563,0.99200004,-0.015171807,0.9551551,-0.26741877
13,4,3368948404680,189,-1131,0.896,0.028976882,0.87812215,-0.17572111
24,5,3368948404680,35909,0,0.99200004,-0.01575507,0.99187493,0
66,6,3368948406984,469,-66,0.90800005,0.0742372,0.90489846,-0.010570104
7,7,3368948406984,35909,-884,1.016,-0.015944436,1.0037966,-0.1561871
26,8,3368948409288,189,-725,0.86800003,0.028398152,0.8605842,-0.10960082
40,9,3368948409288,35629,33,0.97200006,-0.062893845,0.9699467,0.0056491806
34,10,3368948411592,189,-33,1.0480001,0.034563236,1.0474124,-0.0060908864
12,11,3368948411592,35909,-614,1.0320001,-0.016296089,1.0259352,-0.110524155
23,12,3368948413896,469,-533,0.88000005,0.07164136,0.87325704,-0.08179079
33,13,3368948413896,35909,133,0.96000004,-0.015242717,0.9596192,0.022332612
54,14,3368948416200,469,66,0.92800003,0.07587238,0.9248301,0.010802926
48,15,3368948416200,35909,-400,1.0400001,-0.016477179,1.0373359,-0.072546735
25,16,3368948418504,189,-466,0.87200004,0.028663853,0.8686361,-0.07094982
41,17,3368948418504,35629,166,0.95600003,-0.06183342,0.9535928,0.027810553
74,18,3368948420808,189,100,1.0040001,0.03310762,1.003301,0.017522216
40,19,3368948420808,35629,-366,1.12,-0.07232312,1.1153647,-0.071632445
38,20,3368948423112,469,-333,0.88000005,0.07183111,0.87556994,-0.051162343
57,21,3368948423112,35909,333,0.94400007,-0.014967368,0.9422844,0.05488324
84,22,3368948425416,189,233,0.984,0.03242615,0.9826495,0.040055964
66,23,3368948425416,35909,-266,1.044,-0.016562982,1.0427377,-0.048578493
18,24,3368948427720,189,-300,0.896,0.029510245,0.89428526,-0.04689302
46,25,3368948427720,35909,700,0.92,-0.014502645,0.9130273,0.1121198
100,26,3368948430024,189,466,1.008,0.03313436,1.0041113,0.082015395
41,27,3368948430024,35629,-233,1.072,-0.06930808,1.0688667,-0.043638203
44,28,3368948432328,469,-200,0.88000005,0.07190899,0.8765192,-0.030711558
42,29,3368948432328,35909,1500,0.8880001,-0.01362277,0.857634,0.22983132
76,30,3368948434632,189,1033,0.98800004,0.032056507,0.97144777,0.17721646
59,31,3368948434632,35909,-133,1.052,-0.016703477,1.0515827,-0.024472822
7,0,3368948455368,209,-2500,1,0.033052403,0.90570486,-0.42261827
22,1,3368948455368,35649,-100,1.008,-0.061703555,1.0059559,-0.017592026
68,2,3368948457672,209,-166,1.024,0.037328754,1.0228858,-0.029788708
9,3,3368948457672,35929,-1563,1,-0.011933268,0.9629054,-0.26957536
13,4,3368948459976,209,-1131,0.892,0.03189888,0.8740959,-0.17493664
26,5,3368948459976,35929,0,0.99600005,-0.012342461,0.9959236,0
66,6,3368948462280,489,-66,0.90800005,0.077395424,0.9046338,-0.010570104
9,7,3368948462280,35929,-884,0.9480001,-0.011608004,0.9366595,-0.14573364
26,8,3368948464584,209,-725,0.86800003,0.03140198,0.86047983,-0.10960082
44,9,3368948464584,35649,33,0.98,-0.059997696,0.9781452,0.0056956755
100,10,3368948466888,209,-33,1.0600001,0.0386568,1.059277,-0.006160629
12,11,3368948466888,35929,-614,1.0200001,-0.012567175,1.0140558,-0.109239
23,12,3368948469192,489,-533,0.88400006,0.07502865,0.8769698,-0.08216257
35,13,3368948469192,35929,133,0.952,-0.0117940195,0.95166934,0.022146508
54,14,3368948471496,489,66,0.90800005,0.077395424,0.9046338,0.010570104
44,15,3368948471496,35929,-400,1.036,-0.012806869,1.033397,-0.0722677
29,16,3368948473800,209,-466,0.88400006,0.032131966,0.880483,-0.0719262
41,17,3368948473800,35649,166,0.96000004,-0.05874937,0.9577937,0.027926914
81,18,3368948476104,209,100,1.0040001,0.036609594,1.0031793,0.017522216
55,19,3368948476104,35649,-366,1.116,-0.06818517,1.111626,-0.07137662
38,20,3368948478408,489,-333,0.892,0.07590816,0.88724995,-0.05186001
57,21,3368948478408,35929,333,0.94400007,-0.011678289,0.9423309,0.05488324
81,22,3368948480712,209,233,0.99200004,0.036147553,0.9905184,0.04038162
64,23,3368948480712,35929,-266,1.0400001,-0.012873753,1.0387939,-0.04839237
26,24,3368948483016,209,-300,0.92,0.033505768,0.91812795,-0.048149083
46,25,3368948483016,35929,700,0.924,-0.011364887,0.91704226,0.11260728
100,26,3368948485320,209,466,1.016,0.03692995,1.0119578,0.08266631
42,27,3368948485320,35649,-233,1.0760001,-0.065821536,1.0730915,-0.043801036
36,28,3368948487624,489,-200,0.88400006,0.07530894,0.880246,-0.030851156
42,29,3368948487624,35929,1500,0.8880001,-0.010629166,0.8576763,0.22983132
71,30,3368948489928,209,1033,0.99600005,0.03573432,0.97919494,0.1786514
60,31,3368948489928,35929,-133,1.056,-0.013082442,1.0556332,-0.024565874
7,0,3368948510664,229,-2500,1.0040001,0.036358558,0.90920633,-0.42430878
22,1,3368948510664,35669,-100,1.0120001,-0.058422394,1.010158,-0.017661836
46,2,3368948512968,229,-166,1.0200001,0.040739305,1.0187541,-0.029672349
8,3,3368948512968,35949,-1563,0.98800004,-0.00846891,0.95138586,-0.26634046
12,4,3368948515272,229,-1131,0.8880001,0.034793127,0.8700601,-0.17415218
24,5,3368948515272,35949,0,1,-0.008901304,0.99996036,0
89,6,3368948517576,509,-66,0.90400004,0.080197856,0.9003741,-0.01052354
14,7,3368948517576,35949,-884,0.90800005,-0.007986311,0.8971713,-0.13958454
19,8,3368948519880,229,-725,0.86800003,0.034405425,0.860365,-0.10960082
40,9,3368948519880,35669,33,0.96800005,-0.055889856,0.96636885,0.005625933
79,10,3368948522184,229,-33,1.056,0.042194303,1.0551388,-0.006137381
12,11,3368948522184,35949,-614,1.0120001,-0.008956311,1.0061398,-0.10838222
28,12,3368948524488,509,-533,0.892,0.078796074,0.8846365,-0.08290611
37,13,3368948524488,35949,133,0.96800005,-0.00861413,0.9676997,0.022518719
54,14,3368948526792,509,66,0.92,0.08161728,0.91630995,0.010709797
41,15,3368948526792,35949,-400,1.028,-0.00912825,1.0254552,-0.071709655
29,16,3368948529096,229,-466,0.87200004,0.03472733,0.86841476,-0.07094982
38,17,3368948529096,35669,166,0.952,-0.05494372,0.95000964,0.02769419
67,18,3368948531400,229,100,1.016,0.040590536,1.015034,0.017731644
54,19,3368948531400,35669,-366,1.116,-0.064304166,1.1118572,-0.07137662
28,20,3368948533704,509,-333,0.88000005,0.07794193,0.87504715,-0.051162343
55,21,3368948533704,35949,333,0.9480001,-0.008424163,0.94635904,0.055115797
83,22,3368948536008,229,233,1.0040001,0.04008398,1.0023667,0.04087011
73,23,3368948536008,35949,-266,1.0480001,-0.0093184635,1.0468235,-0.04876462
23,24,3368948538312,229,-300,0.896,0.035752766,0.89405745,-0.04689302
42,25,3368948538312,35949,700,0.91600007,-0.008092819,0.9091363,0.11163233
97,26,3368948540616,229,466,1.0040001,0.039984223,0.9998721,0.08168994
43,27,3368948540616,35669,-233,1.08,-0.06230582,1.0773046,-0.043963864
36,28,3368948542920,509,-200,0.88000005,0.078026436,0.8759959,-0.030711558
38,29,3368948542920,35949,1500,0.8880001,-0.0076350234,0.8577082,0.22983132
75,30,3368948545224,229,1033,1.0040001,0.03946661,0.9869283,0.18008636
65,31,3368948545224,35949,-133,1.0480001,-0.009326043,1.047675,-0.024379771
7,0,3368948565960,250,-2500,1.008,0.03984885,0.91268873,-0.42599922
31,1,3368948565960,35690,-100,1.036,-0.05601751,1.0343266,-0.018080693
28,2,3368948568264,250,-166,1.0120001,0.04412414,1.010609,-0.029439624
9,3,3368948568264,35970,-1563,0.99200004,-0.0050022304,0.9552624,-0.26741877
12,4,3368948570568,250,-1131,0.896,0.038324,0.8777639,-0.17572111
26,5,3368948570568,35970,0,0.99600005,-0.0052154814,0.9959864,0
89,6,3368948572872,530,-66,0.93200004,0.086083554,0.9279525,-0.01084949
12,7,3368948572872,35970,-884,0.924,-0.004780945,0.91300416,-0.14204417
19,8,3368948575176,250,-725,0.86800003,0.03755859,0.8602331,-0.10960082
40,9,3368948575176,35690,33,0.97200006,-0.05256409,0.9705613,0.0056491806
79,10,3368948577480,250,-33,1.044,0.04553787,1.0429888,-0.0060676383
13,11,3368948577480,35970,-614,0.96800005,-0.005039708,0.9624195,-0.10366994
23,12,3368948579784,530,-533,0.892,0.0820379,0.8843418,-0.08290611
32,13,3368948579784,35970,133,0.96400005,-0.0050465497,0.9637259,0.022425666
54,14,3368948582088,530,66,0.91600007,0.08460573,0.9120221,0.010663233
42,15,3368948582088,35970,-400,1.024,-0.00534904,1.0214918,-0.07143063
25,16,3368948584392,250,-466,0.86800003,0.037736095,0.86429876,-0.07062437
38,17,3368948584392,35690,166,0.952,-0.051461603,0.9502046,0.02769419
67,18,3368948586696,250,100,1.008,0.043961644,1.0068872,0.017592026
41,19,3368948586696,35690,-366,1.108,-0.05979707,1.1041136,-0.07086496
28,20,3368948589000,530,-333,0.892,0.08225519,0.88668406,-0.05186001
46,21,3368948589000,35970,333,0.94000006,-0.0049139154,0.93839717,0.054650683
96,22,3368948591304,250,233,1,0.043583233,0.99822015,0.04070728
80,23,3368948591304,35970,-266,1.0400001,-0.005439986,1.0388595,-0.04839237
23,24,3368948593608,250,-300,0.90400004,0.039377887,0.9019019,-0.04731171
39,25,3368948593608,35970,700,0.92,-0.004781604,0.9131299,0.1121198
100,26,3368948595912,250,466,1.0040001,0.043648668,0.99971884,0.08168994
46,27,3368948595912,35690,-233,1.072,-0.05792484,1.0695441,-0.043638203
36,28,3368948598216,530,-200,0.88400006,0.08160587,0.8796845,-0.030851156
36,29,3368948598216,35970,1500,0.8880001,-0.0044915043,0.85773045,0.22983132
75,30,3368948600520,250,1033,1.0200001,0.04377021,1.0025026,0.18295626
72,31,3368948600520,35970,-133,1.056,-0.0055281706,1.0556998,-0.024565874
7,0,3368948621256,268,-2500,1,0.042376924,0.9053165,-0.42261827
28,1,3368948621256,35708,-100,1.024,-0.052156307,1.0225148,-0.017871264
16,2,3368948623560,268,-166,0.924,0.043185893,0.92259884,-0.026879655
9,3,3368948623560,35988,-1563,0.99200004,-0.0020008907,0.95527345,-0.26741877
12,4,3368948625864,268,-1131,0.90000004,0.04126478,0.8815572,-0.17650558
30,5,3368948625864,35988,0,1.016,-0.0021280823,1.0159978,0
66,6,3368948628168,548,-66,0.90400004,0.0863246,0.8998074,-0.01052354
10,7,3368948628168,35988,-884,0.9480001,-0.0019620487,0.9367294,-0.14573364
22,8,3368948630472,268,-725,0.864,0.04007536,0.85614717,-0.109095745
43,9,3368948630472,35708,33,0.97200006,-0.049514446,0.97072166,0.0056491806
75,10,3368948632776,268,-33,1.0400001,0.04862726,1.0388451,-0.006044391
16,11,3368948632776,35988,-614,0.86800003,-0.0018076295,0.8630059,-0.09296024
23,12,3368948635080,548,-533,0.892,0.08481573,0.88407964,-0.08290611
35,13,3368948635080,35988,133,0.9760001,-0.0020437464,0.9757338,0.022704825
54,14,3368948637384,548,66,0.90800005,0.08670657,0.90378886,0.010570104
49,15,3368948637384,35988,-400,1.028,-0.0021479721,1.0254936,-0.071709655
25,16,3368948639688,268,-466,0.87200004,0.040637586,0.8681583,-0.07094982
38,17,3368948639688,35708,166,0.952,-0.048475925,0.9503616,0.02769419
67,18,3368948641992,268,100,1.008,0.04712465,1.0067441,0.017592026
31,19,3368948641992,35708,-366,1.1,-0.055921085,1.0963227,-0.0703533
28,20,3368948644296,548,-333,0.88400006,0.08427769,0.8784713,-0.0513949
46,21,3368948644296,35988,333,0.94400007,-0.001973929,0.9424012,0.05488324
83,22,3368948646600,268,233,1.008,0.04709276,1.0060629,0.041032936
82,23,3368948646600,35988,-266,1.044,-0.0021843617,1.042867,-0.048578493
23,24,3368948648904,268,-300,0.90000004,0.042024318,0.8977836,-0.047102366
37,25,3368948648904,35988,700,0.924,-0.0019209558,0.9171106,0.11260728
28,26,3368948651208,268,466,1.0120001,0.04716197,1.0075415,0.08234086
50,27,3368948651208,35708,-233,1.0760001,-0.054767787,1.0737123,-0.043801036
44,28,3368948653512,548,-200,0.8880001,0.08475083,0.8834031,-0.030990755
40,29,3368948653512,35988,1500,0.8880001,-0.0017966003,0.8577403,0.22983132
95,30,3368948655816,268,1033,1.0040001,0.046183445,0.98663676,0.18008636
82,31,3368948655816,35988,-133,1.044,-0.0021861384,1.0437152,-0.024286717
7,0,3368948677000,288,-2500,1.0040001,0.045718964,0.9087838,-0.42430878
31,1,3368948677000,35728,-100,1.024,-0.04858696,1.0226907,-0.017871264
26,2,3368948679304,288,-166,0.896,0.044999857,0.89448965,-0.02606512
9,3,3368948679304,8,-1563,0.984,0.0013230592,0.9475708,-0.26526216
11,4,3368948681608,288,-1131,0.90000004,0.04434174,0.8814078,-0.17650558
33,5,3368948681608,8,0,1.016,0.0014186031,1.0159991,0
89,6,3368948683912,568,-66,0.92,0.09104844,0.91542095,-0.010709797
8,7,3368948683912,8,-884,0.924,0.0012748113,0.9130158,-0.14204417
22,8,3368948686216,288,-725,0.87200004,0.04346237,0.8639281,-0.110105895
34,9,3368948686216,35728,33,0.9760001,-0.04631572,0.97488403,0.0056724283
63,10,3368948688520,288,-33,1.0400001,0.052253213,1.038669,-0.006044391
32,11,3368948688520,8,-614,0.892,0.0012383033,0.8868689,-0.09553057
23,12,3368948690824,568,-533,0.896,0.088295415,0.8877414,-0.08327789
41,13,3368948690824,8,133,0.96800005,0.0013512168,0.9677372,0.022518719
54,14,3368948693128,568,66,0.91200006,0.09025672,0.9074608,0.0106166685
46,15,3368948693128,8,-400,1.024,0.0014262905,1.0215048,-0.07143063
25,16,3368948695432,288,-466,0.87200004,0.043667782,0.8680112,-0.07094982
41,17,3368948695432,35728,166,0.952,-0.04515845,0.95052505,0.02769419
74,18,3368948697736,288,100,1.016,0.051040452,1.0145622,0.017731644
25,19,3368948697736,35728,-366,1.0960001,-0.051904667,1.0925239,-0.07009747
28,20,3368948700040,568,-333,0.90000004,0.0889245,0.89406633,-0.052325122
38,21,3368948700040,8,333,0.94400007,0.0013158427,0.94240236,0.05488324
86,22,3368948702344,288,233,1.0040001,0.050403483,1.0019008,0.04087011
80,23,3368948702344,8,-266,1.036,0.0014449616,1.034877,-0.048206244
23,24,3368948704648,288,-300,0.896,0.04495721,0.89364195,-0.04689302
34,25,3368948704648,8,700,0.92800003,0.0012860738,0.92108196,0.11309476
100,26,3368948706952,288,466,1.024,0.051279593,1.0193158,0.08331723
76,27,3368948706952,35728,-233,1.092,-0.051778372,1.0898656,-0.04445235
36,28,3368948709256,568,-200,0.896,0.08862526,0.8910577,-0.03126995
74,29,3368948709256,8,1500,0.91600007,0.0012353968,0.88478726,0.23707826
31,30,3368948711560,288,1033,1.008,0.049824882,0.99039966,0.18080382
77,31,3368948711560,8,-133,1.052,0.0014684711,1.0517144,-0.024472822
7,0,3368948732296,308,-2500,1.0040001,0.048890933,0.9086186,-0.42430878
36,1,3368948732296,35748,-100,1.024,-0.045017023,1.022854,-0.017871264
22,2,3368948734600,308,-166,0.896,0.048121933,0.8943271,-0.02606512
9,3,3368948734600,28,-1563,0.984,0.0046306904,0.94756037,-0.26526216
13,4,3368948736904,308,-1131,0.896,0.047207408,0.87733096,-0.17572111
37,5,3368948736904,28,0,1.028,0.0050237356,1.0279877,0
89,6,3368948739208,588,-66,0.90800005,0.09301405,0.9031615,-0.010570104
13,7,3368948739208,28,-884,0.87200004,0.0042107254,0.8616246,-0.13405035
26,8,3368948741512,308,-725,0.87200004,0.046477776,0.8637711,-0.110105895
38,9,3368948741512,35748,33,0.97200006,-0.04273679,0.9710437,0.0056491806
48,10,3368948743816,308,-33,1.0200001,0.05480394,1.0185095,-0.0059281527
37,11,3368948743816,28,-614,0.892,0.004334046,0.8868592,-0.09553057
19,12,3368948746120,588,-533,0.90400004,0.09220969,0.89535123,-0.08402144
46,13,3368948746120,28,133,0.98,0.0047878684,0.97972316,0.022797875
54,14,3368948748424,588,66,0.91600007,0.09383356,0.9111189,0.010663233
37,15,3368948748424,28,-400,1.0120001,0.004933499,1.0095229,-0.07059355
25,16,3368948750728,308,-466,0.87200004,0.046697438,0.8678534,-0.07094982
42,17,3368948750728,35748,166,0.96000004,-0.042192023,0.9586658,0.027926914
60,18,3368948753032,308,100,1.0200001,0.054796517,1.0183716,0.017801456
27,19,3368948753032,35748,-366,1.092,-0.04791544,1.0887103,-0.06984164
28,20,3368948755336,588,-333,0.924,0.09449936,0.9175838,-0.05372046
41,21,3368948755336,28,333,0.952,0.0046444614,0.95037836,0.05534835
92,22,3368948757640,308,233,1.0040001,0.05390046,1.0017188,0.04087011
87,23,3368948757640,28,-266,1.028,0.0050182943,1.0268743,-0.047833994
26,24,3368948759944,308,-300,0.8880001,0.047647078,0.8855021,-0.046474334
33,25,3368948759944,28,700,0.92800003,0.004501242,0.9210719,0.11309476
28,26,3368948762248,308,466,1.016,0.05440894,1.0111686,0.08266631
77,27,3368948762248,35748,-233,1.0760001,-0.04727104,1.0740685,-0.043801036
36,28,3368948764552,588,-200,0.892,0.09132556,0.8867664,-0.031130351
96,29,3368948764552,28,1500,0.892,0.0042105834,0.8615956,0.2308666
28,30,3368948766856,308,1033,1.0120001,0.05349316,0.9941492,0.18152131
74,31,3368948766856,28,-133,1.052,0.0051396303,1.0517029,-0.024472822
7,0,3368948787592,328,-2500,1.016,0.052684564,0.91930026,-0.42938018
36,1,3368948787592,35768,-100,1.0320001,-0.041769847,1.0309972,-0.018010885
29,2,3368948789896,328,-166,0.90000004,0.05147219,0.89814544,-0.026181482
9,3,3368948789896,48,-1563,0.98800004,0.007970534,0.9513902,-0.26634046
13,4,3368948792200,328,-1131,0.892,0.050045155,0.8732449,-0.17493664
38,5,3368948792200,48,0,1.024,0.008578543,1.023964,0
66,6,3368948794504,608,-66,0.90800005,0.096166104,0.9028314,-0.010570104
19,7,3368948794504,48,-884,0.85200006,0.0070527727,0.841843,-0.1309758
22,8,3368948796808,328,-725,0.87600005,0.04971965,0.8675651,-0.11061097
36,9,3368948796808,35768,33,0.98,-0.039670534,0.9791802,0.0056956755
27,10,3368948799112,328,-33,0.98,0.05607028,0.9783781,-0.0056956755
37,11,3368948799112,48,-614,0.896,0.0074630524,0.89081544,-0.095958956
14,12,3368948801416,608,-533,0.95600003,0.10081832,0.9465076,-0.08885454
48,13,3368948801416,48,133,0.98800004,0.008274713,0.98769796,0.022983981
54,14,3368948803720,608,66,0.924,0.09786066,0.9187402,0.010756361
25,15,3368948803720,48,-400,0.984,0.008223362,0.98156863,-0.068640366
25,16,3368948806024,328,-466,0.86800003,0.049498424,0.8637049,-0.07062437
44,17,3368948806024,35768,166,0.952,-0.03852143,0.95081717,0.02769419
60,18,3368948808328,328,100,1.016,0.058122132,1.0141811,0.017731644
24,19,3368948808328,35768,-366,1.0840001,-0.043791372,1.0808941,-0.069329984
28,20,3368948810632,608,-333,0.98800004,0.10446897,0.9807807,-0.057441358
49,21,3368948810632,48,333,0.97200006,0.008129139,0.97032183,0.056511134
94,22,3368948812936,328,233,1.0120001,0.057854135,1.0095049,0.04119577
78,23,3368948812936,48,-266,1.028,0.008602724,1.0268506,-0.047833994
23,24,3368948815240,328,-300,0.8880001,0.05073777,0.8853304,-0.046474334
30,25,3368948815240,48,700,0.92,0.0076498347,0.9131104,0.1121198
29,26,3368948817544,328,466,1.024,0.05839445,1.0189329,0.08331723
79,27,3368948817544,35768,-233,1.072,-0.04335947,1.0702335,-0.043638203
29,28,3368948819848,608,-200,0.90400004,0.09569062,0.89836746,-0.031549145
104,29,3368948819848,48,1500,0,0,0,0
31,30,3368948822152,328,1033,1.0320001,0.058088813,1.0135998,0.18510868
78,31,3368948822152,48,-133,1.0480001,0.008777226,1.0476797,-0.024379771
7,0,3368948842888,348,-2500,1.0120001,0.05567315,0.9154923,-0.42768973
36,1,3368948842888,35788,-100,1.036,-0.038318414,1.0351334,-0.018080693
29,2,3368948845192,348,-166,0.896,0.05436429,0.89396936,-0.02606512
9,3,3368948845192,68,-1563,0.98,0.011200029,0.9436533,-0.26418385
11,4,3368948847496,348,-1131,0.892,0.053093046,0.87306494,-0.17493664
36,5,3368948847496,68,0,1.028,0.012200263,1.0279275,0
66,6,3368948849800,628,-66,0.90000004,0.098441936,0.8945387,-0.010476976
26,7,3368948849800,68,-884,0.85200006,0.009991311,0.84181327,-0.1309758
19,8,3368948852104,348,-725,0.87200004,0.052506857,0.8634256,-0.110105895
35,9,3368948852104,35788,33,0.97200006,-0.035956122,0.9713184,0.0056491806
19,10,3368948854408,348,-33,0.92,0.05584317,0.9182881,-0.005346961
21,11,3368948854408,68,-614,0.892,0.010525336,0.88680726,-0.09553057
28,12,3368948856712,628,-533,0,0,0,-0
46,13,3368948856712,68,133,0.99200004,0.011769832,0.9916617,0.023077033
54,14,3368948859016,628,66,0.92,0.10062953,0.91441727,0.010709797
13,15,3368948859016,68,-400,0.92800003,0.01098664,0.92567426,-0.064734004
25,16,3368948861320,348,-466,0.87200004,0.05275501,0.86750627,-0.07094982
41,17,3368948861320,35788,166,0.952,-0.035201974,0.95094585,0.02769419
54,18,3368948863624,348,100,1.008,0.0611764,1.0059881,0.017592026
27,19,3368948863624,35788,-366,1.0680001,-0.039427124,1.0650841,-0.06830666
14,20,3368948865928,628,-333,0,0,0,-0
96,21,3368948865928,68,333,0.98,0.011610929,0.97827345,0.056976244
89,22,3368948868232,348,233,1.0040001,0.060892407,1.0013181,0.04087011
82,23,3368948868232,68,-266,1.0320001,0.01223447,1.0308096,-0.04802012
23,24,3368948870536,348,-300,0.896,0.05431277,0.89312214,-0.04689302
30,25,3368948870536,68,700,0.93200004,0.010978494,0.9249879,0.11358224
28,26,3368948872840,348,466,1.028,0.06219283,1.0227023,0.083642684
77,27,3368948872840,35788,-233,1.064,-0.039327413,1.0623904,-0.043312546
29,28,3368948875144,628,-200,0.9480001,0.103636034,0.94173723,-0.033084724
80,29,3368948875144,68,1500,0.896,0.010271359,0.8654086,0.23190187
40,30,3368948877448,348,1033,1.064,0.06353748,1.0448138,0.19084848
80,31,3368948877448,68,-133,1.0480001,0.012434258,1.0476427,-0.024379771
7,0,3368948898184,369,-2500,1.0040001,0.058561593,0.90804666,-0.42430878
38,1,3368948898184,35809,-100,1.028,-0.034257833,1.0272725,-0.017941073
26,2,3368948900488,369,-166,0.8880001,0.057125844,0.88578415,-0.025832398
9,3,3368948900488,89,-1563,0.984,0.014718446,0.9474574,-0.26526216
