intensity,channel,timestamp,azimuth,altitude,distance_m,x,y,z
92,18,3369474341328,9509,100,0,0,-0,0
63,19,3369474341328,8949,-366,0,0,0,-0
28,20,3369474343632,9789,-333,0,0,-0,-0
109,21,3369474343632,9229,333,0,0,-0,0
84,22,3369474345936,9509,233,0,0,-0,0
93,23,3369474345936,9229,-266,0,0,-0,-0
90,24,3369474348240,9509,-300,0,0,-0,-0
100,25,3369474348240,9229,700,0,0,-0,0
99,26,3369474350544,9509,466,0,0,-0,0
73,27,3369474350544,8949,-233,0,0,0,-0
27,28,3369474352848,9789,-200,0,0,-0,-0
104,29,3369474352848,9229,1500,0,0,-0,0
32,30,3369474355152,9509,1033,0,0,-0,0
106,31,3369474355152,9229,-133,0,0,-0,-0
64,0,3369474375888,9529,-2500,0,0,-0,-0
102,1,3369474375888,8969,-100,0,0,0,-0
78,2,3369474378192,9529,-166,0,0,-0,-0
96,3,3369474378192,9249,-1563,0,0,-0,-0
101,4,3369474380496,9529,-1131,0,0,-0,-0
103,5,3369474380496,9249,0,0,0,-0,0
86,6,3369474382800,9809,-66,0,0,-0,-0
89,7,3369474382800,9249,-884,0,0,-0,-0
105,8,3369474385104,9529,-725,0,0,-0,-0
100,9,3369474385104,8969,33,0,0,0,0
44,10,3369474387408,9529,-33,0,0,-0,-0
108,11,3369474387408,9249,-614,0,0,-0,-0
40,12,3369474389712,9809,-533,0,0,-0,-0
101,13,3369474389712,9249,133,0,0,-0,0
32,14,3369474392016,9809,66,0,0,-0,0
110,15,3369474392016,9249,-400,0,0,-0,-0
74,16,3369474394320,9529,-466,0,0,-0,-0
103,17,3369474394320,8969,166,0,0,0,0
90,18,3369474396624,9529,100,0,0,-0,0
63,19,3369474396624,8969,-366,0,0,0,-0
27,20,3369474398928,9809,-333,0,0,-0,-0
107,21,3369474398928,9249,333,0,0,-0,0
85,22,3369474401232,9529,233,0,0,-0,0
96,23,3369474401232,9249,-266,0,0,-0,-0
94,24,3369474403536,9529,-300,0,0,-0,-0
100,25,3369474403536,9249,700,0,0,-0,0
99,26,3369474405840,9529,466,0,0,-0,0
71,27,3369474405840,8969,-233,0,0,0,-0
26,28,3369474408144,9809,-200,0,0,-0,-0
105,29,3369474408144,9249,1500,0,0,-0,0
33,30,3369474410448,9529,1033,0,0,-0,0
105,31,3369474410448,9249,-133,0,0,-0,-0
65,0,3369474431184,9549,-2500,0,0,-0,-0
100,1,3369474431184,8989,-100,0,0,0,-0
74,2,3369474433488,9549,-166,0,0,-0,-0
96,3,3369474433488,9269,-1563,0,0,-0,-0
101,4,3369474435792,9549,-1131,0,0,-0,-0
103,5,3369474435792,9269,0,0,0,-0,0
89,6,3369474438096,9829,-66,0,0,-0,-0
89,7,3369474438096,9269,-884,0,0,-0,-0
106,8,3369474440400,9549,-725,0,0,-0,-0
100,9,3369474440400,8989,33,0,0,0,0
45,10,3369474442704,9549,-33,0,0,-0,-0
105,11,3369474442704,9269,-614,0,0,-0,-0
39,12,3369474445008,9829,-533,0,0,-0,-0
101,13,3369474445008,9269,133,0,0,-0,0
32,14,3369474447312,9829,66,0,0,-0,0
110,15,3369474447312,9269,-400,0,0,-0,-0
72,16,3369474449616,9549,-466,0,0,-0,-0
103,17,3369474449616,8989,166,0,0,0,0
94,18,3369474451920,9549,100,0,0,-0,0
63,19,3369474451920,8989,-366,0,0,0,-0
28,20,3369474454224,9829,-333,0,0,-0,-0
109,21,3369474454224,9269,333,0,0,-0,0
84,22,3369474456528,9549,233,0,0,-0,0
92,23,3369474456528,9269,-266,0,0,-0,-0
92,24,3369474458832,9549,-300,0,0,-0,-0
89,25,3369474458832,9269,700,0,0,-0,0
99,26,3369474461136,9549,466,0,0,-0,0
73,27,3369474461136,8989,-233,0,0,0,-0
26,28,3369474463440,9829,-200,0,0,-0,-0
105,29,3369474463440,9269,1500,0,0,-0,0
32,30,3369474465744,9549,1033,0,0,-0,0
106,31,3369474465744,9269,-133,0,0,-0,-0
64,0,3369474486480,9570,-2500,0,0,-0,-0
100,1,3369474486480,9010,-100,0,0,-0,-0
71,2,3369474488784,9570,-166,0,0,-0,-0
100,3,3369474488784,9290,-1563,0,0,-0,-0
101,4,3369474491088,9570,-1131,0,0,-0,-0
102,5,3369474491088,9290,0,0,0,-0,0
92,6,3369474493392,9850,-66,0,0,-0,-0
90,7,3369474493392,9290,-884,0,0,-0,-0
107,8,3369474495696,9570,-725,0,0,-0,-0
100,9,3369474495696,9010,33,0,0,-0,0
44,10,3369474498000,9570,-33,0,0,-0,-0
106,11,3369474498000,9290,-614,0,0,-0,-0
37,12,3369474500304,9850,-533,0,0,-0,-0
100,13,3369474500304,9290,133,0,0,-0,0
32,14,3369474502608,9850,66,0,0,-0,0
110,15,3369474502608,9290,-400,0,0,-0,-0
73,16,3369474504912,9570,-466,0,0,-0,-0
104,17,3369474504912,9010,166,0,0,-0,0
96,18,3369474507216,9570,100,0,0,-0,0
63,19,3369474507216,9010,-366,0,0,-0,-0
27,20,3369474509520,9850,-333,0,0,-0,-0
109,21,3369474509520,9290,333,0,0,-0,0
85,22,3369474511824,9570,233,0,0,-0,0
95,23,3369474511824,9290,-266,0,0,-0,-0
92,24,3369474514128,9570,-300,0,0,-0,-0
90,25,3369474514128,9290,700,0,0,-0,0
99,26,3369474516432,9570,466,0,0,-0,0
73,27,3369474516432,9010,-233,0,0,-0,-0
25,28,3369474518736,9850,-200,0,0,-0,-0
103,29,3369474518736,9290,1500,0,0,-0,0
34,30,3369474521040,9570,1033,0,0,-0,0
106,31,3369474521040,9290,-133,0,0,-0,-0
63,0,3369474541776,9589,-2500,0,0,-0,-0
102,1,3369474541776,9029,-100,0,0,-0,-0
73,2,3369474544080,9589,-166,0,0,-0,-0
100,3,3369474544080,9309,-1563,0,0,-0,-0
102,4,3369474546384,9589,-1131,0,0,-0,-0
105,5,3369474546384,9309,0,0,0,-0,0
85,6,3369474548688,9869,-66,0,0,-0,-0
90,7,3369474548688,9309,-884,0,0,-0,-0
105,8,3369474550992,9589,-725,0,0,-0,-0
100,9,3369474550992,9029,33,0,0,-0,0
44,10,3369474553296,9589,-33,0,0,-0,-0
106,11,3369474553296,9309,-614,0,0,-0,-0
38,12,3369474555600,9869,-533,0,0,-0,-0
101,13,3369474555600,9309,133,0,0,-0,0
31,14,3369474557904,9869,66,0,0,-0,0
110,15,3369474557904,9309,-400,0,0,-0,-0
71,16,3369474560208,9589,-466,0,0,-0,-0
101,17,3369474560208,9029,166,0,0,-0,0
92,18,3369474562512,9589,100,0,0,-0,0
63,19,3369474562512,9029,-366,0,0,-0,-0
28,20,3369474564816,9869,-333,0,0,-0,-0
109,21,3369474564816,9309,333,0,0,-0,0
82,22,3369474567120,9589,233,0,0,-0,0
92,23,3369474567120,9309,-266,0,0,-0,-0
90,24,3369474569424,9589,-300,0,0,-0,-0
100,25,3369474569424,9309,700,0,0,-0,0
99,26,3369474571728,9589,466,0,0,-0,0
75,27,3369474571728,9029,-233,0,0,-0,-0
25,28,3369474574032,9869,-200,0,0,-0,-0
105,29,3369474574032,9309,1500,0,0,-0,0
33,30,3369474576336,9589,1033,0,0,-0,0
105,31,3369474576336,9309,-133,0,0,-0,-0
63,0,3369474597072,9609,-2500,0,0,-0,-0
102,1,3369474597072,9049,-100,0,0,-0,-0
79,2,3369474599376,9609,-166,0,0,-0,-0
100,3,3369474599376,9329,-1563,0,0,-0,-0
101,4,3369474601680,9609,-1131,0,0,-0,-0
102,5,3369474601680,9329,0,0,0,-0,0
90,6,3369474603984,9889,-66,0,0,-0,-0
98,7,3369474603984,9329,-884,0,0,-0,-0
103,8,3369474606288,9609,-725,0,0,-0,-0
100,9,3369474606288,9049,33,0,0,-0,0
43,10,3369474608592,9609,-33,0,0,-0,-0
105,11,3369474608592,9329,-614,0,0,-0,-0
39,12,3369474610896,9889,-533,0,0,-0,-0
101,13,3369474610896,9329,133,0,0,-0,0
33,14,3369474613200,9889,66,0,0,-0,0
110,15,3369474613200,9329,-400,0,0,-0,-0
72,16,3369474615504,9609,-466,0,0,-0,-0
104,17,3369474615504,9049,166,0,0,-0,0
97,18,3369474617808,9609,100,0,0,-0,0
63,19,3369474617808,9049,-366,0,0,-0,-0
28,20,3369474620112,9889,-333,0,0,-0,-0
109,21,3369474620112,9329,333,0,0,-0,0
82,22,3369474622416,9609,233,0,0,-0,0
95,23,3369474622416,9329,-266,0,0,-0,-0
92,24,3369474624720,9609,-300,0,0,-0,-0
89,25,3369474624720,9329,700,0,0,-0,0
99,26,3369474627024,9609,466,0,0,-0,0
73,27,3369474627024,9049,-233,0,0,-0,-0
26,28,3369474629328,9889,-200,0,0,-0,-0
104,29,3369474629328,9329,1500,0,0,-0,0
32,30,3369474631632,9609,1033,0,0,-0,0
106,31,3369474631632,9329,-133,0,0,-0,-0
64,0,3369474652368,9629,-2500,0,0,-0,-0
100,1,3369474652368,9069,-100,0,0,-0,-0
78,2,3369474654672,9629,-166,0,0,-0,-0
100,3,3369474654672,9349,-1563,0,0,-0,-0
102,4,3369474656976,9629,-1131,0,0,-0,-0
101,5,3369474656976,9349,0,0,0,-0,0
85,6,3369474659280,9909,-66,0,0,-0,-0
97,7,3369474659280,9349,-884,0,0,-0,-0
103,8,3369474661584,9629,-725,0,0,-0,-0
100,9,3369474661584,9069,33,0,0,-0,0
44,10,3369474663888,9629,-33,0,0,-0,-0
106,11,3369474663888,9349,-614,0,0,-0,-0
40,12,3369474666192,9909,-533,0,0,-0,-0
101,13,3369474666192,9349,133,0,0,-0,0
33,14,3369474668496,9909,66,0,0,-0,0
110,15,3369474668496,9349,-400,0,0,-0,-0
71,16,3369474670800,9629,-466,0,0,-0,-0
102,17,3369474670800,9069,166,0,0,-0,0
97,18,3369474673104,9629,100,0,0,-0,0
63,19,3369474673104,9069,-366,0,0,-0,-0
27,20,3369474675408,9909,-333,0,0,-0,-0
109,21,3369474675408,9349,333,0,0,-0,0
84,22,3369474677712,9629,233,0,0,-0,0
93,23,3369474677712,9349,-266,0,0,-0,-0
90,24,3369474680016,9629,-300,0,0,-0,-0
100,25,3369474680016,9349,700,0,0,-0,0
99,26,3369474682320,9629,466,0,0,-0,0
72,27,3369474682320,9069,-233,0,0,-0,-0
26,28,3369474684624,9909,-200,0,0,-0,-0
104,29,3369474684624,9349,1500,0,0,-0,0
32,30,3369474686928,9629,1033,0,0,-0,0
106,31,3369474686928,9349,-133,0,0,-0,-0
65,0,3369474707664,9648,-2500,0,0,-0,-0
100,1,3369474707664,9088,-100,0,0,-0,-0
87,2,3369474709968,9648,-166,0,0,-0,-0
100,3,3369474709968,9368,-1563,0,0,-0,-0
101,4,3369474712272,9648,-1131,0,0,-0,-0
99,5,3369474712272,9368,0,0,0,-0,0
86,6,3369474714576,9928,-66,0,0,-0,-0
90,7,3369474714576,9368,-884,0,0,-0,-0
103,8,3369474716880,9648,-725,0,0,-0,-0
100,9,3369474716880,9088,33,0,0,-0,0
44,10,3369474719184,9648,-33,0,0,-0,-0
108,11,3369474719184,9368,-614,0,0,-0,-0
40,12,3369474721488,9928,-533,0,0,-0,-0
100,13,3369474721488,9368,133,0,0,-0,0
32,14,3369474723792,9928,66,0,0,-0,0
110,15,3369474723792,9368,-400,0,0,-0,-0
73,16,3369474726096,9648,-466,0,0,-0,-0
101,17,3369474726096,9088,166,0,0,-0,0
94,18,3369474728400,9648,100,0,0,-0,0
63,19,3369474728400,9088,-366,0,0,-0,-0
29,20,3369474730704,9928,-333,0,0,-0,-0
109,21,3369474730704,9368,333,0,0,-0,0
81,22,3369474733008,9648,233,0,0,-0,0
95,23,3369474733008,9368,-266,0,0,-0,-0
89,24,3369474735312,9648,-300,0,0,-0,-0
100,25,3369474735312,9368,700,0,0,-0,0
99,26,3369474737616,9648,466,0,0,-0,0
72,27,3369474737616,9088,-233,0,0,-0,-0
26,28,3369474739920,9928,-200,0,0,-0,-0
105,29,3369474739920,9368,1500,0,0,-0,0
33,30,3369474742224,9648,1033,0,0,-0,0
106,31,3369474742224,9368,-133,0,0,-0,-0
63,0,3369474762960,9668,-2500,0,0,-0,-0
100,1,3369474762960,9108,-100,0,0,-0,-0
76,2,3369474765264,9668,-166,0,0,-0,-0
97,3,3369474765264,9388,-1563,0,0,-0,-0
102,4,3369474767568,9668,-1131,0,0,-0,-0
104,5,3369474767568,9388,0,0,0,-0,0
85,6,3369474769872,9948,-66,0,0,-0,-0
89,7,3369474769872,9388,-884,0,0,-0,-0
100,8,3369474772176,9668,-725,0,0,-0,-0
100,9,3369474772176,9108,33,0,0,-0,0
43,10,3369474774480,9668,-33,0,0,-0,-0
104,11,3369474774480,9388,-614,0,0,-0,-0
39,12,3369474776784,9948,-533,0,0,-0,-0
101,13,3369474776784,9388,133,0,0,-0,0
31,14,3369474779088,9948,66,0,0,-0,0
110,15,3369474779088,9388,-400,0,0,-0,-0
70,16,3369474781392,9668,-466,0,0,-0,-0
103,17,3369474781392,9108,166,0,0,-0,0
92,18,3369474783696,9668,100,0,0,-0,0
63,19,3369474783696,9108,-366,0,0,-0,-0
28,20,3369474786000,9948,-333,0,0,-0,-0
109,21,3369474786000,9388,333,0,0,-0,0
81,22,3369474788304,9668,233,0,0,-0,0
92,23,3369474788304,9388,-266,0,0,-0,-0
92,24,3369474790608,9668,-300,0,0,-0,-0
100,25,3369474790608,9388,700,0,0,-0,0
99,26,3369474792912,9668,466,0,0,-0,0
75,27,3369474792912,9108,-233,0,0,-0,-0
25,28,3369474795216,9948,-200,0,0,-0,-0
105,29,3369474795216,9388,1500,0,0,-0,0
32,30,3369474797520,9668,1033,0,0,-0,0
106,31,3369474797520,9388,-133,0,0,-0,-0
65,0,3369474818256,9688,-2500,0,0,-0,-0
103,1,3369474818256,9128,-100,0,0,-0,-0
76,2,3369474820560,9688,-166,0,0,-0,-0
100,3,3369474820560,9408,-1563,0,0,-0,-0
102,4,3369474822864,9688,-1131,0,0,-0,-0
102,5,3369474822864,9408,0,0,0,-0,0
90,6,3369474825168,9968,-66,0,0,-0,-0
100,7,3369474825168,9408,-884,0,0,-0,-0
105,8,3369474827472,9688,-725,0,0,-0,-0
100,9,3369474827472,9128,33,0,0,-0,0
43,10,3369474829776,9688,-33,0,0,-0,-0
106,11,3369474829776,9408,-614,0,0,-0,-0
40,12,3369474832080,9968,-533,0,0,-0,-0
101,13,3369474832080,9408,133,0,0,-0,0
31,14,3369474834384,9968,66,0,0,-0,0
110,15,3369474834384,9408,-400,0,0,-0,-0
72,16,3369474836688,9688,-466,0,0,-0,-0
103,17,3369474836688,9128,166,0,0,-0,0
94,18,3369474838992,9688,100,0,0,-0,0
63,19,3369474838992,9128,-366,0,0,-0,-0
27,20,3369474841296,9968,-333,0,0,-0,-0
109,21,3369474841296,9408,333,0,0,-0,0
87,22,3369474843600,9688,233,0,0,-0,0
95,23,3369474843600,9408,-266,0,0,-0,-0
89,24,3369474845904,9688,-300,0,0,-0,-0
100,25,3369474845904,9408,700,0,0,-0,0
99,26,3369474848208,9688,466,0,0,-0,0
73,27,3369474848208,9128,-233,0,0,-0,-0
27,28,3369474850512,9968,-200,0,0,-0,-0
105,29,3369474850512,9408,1500,0,0,-0,0
34,30,3369474852816,9688,1033,0,0,-0,0
106,31,3369474852816,9408,-133,0,0,-0,-0
63,0,3369474874000,9708,-2500,0,0,-0,-0
100,1,3369474874000,9148,-100,0,0,-0,-0
87,2,3369474876304,9708,-166,0,0,-0,-0
100,3,3369474876304,9428,-1563,0,0,-0,-0
101,4,3369474878608,9708,-1131,0,0,-0,-0
103,5,3369474878608,9428,0,0,0,-0,0
89,6,3369474880912,9988,-66,0,0,-0,-0
94,7,3369474880912,9428,-884,0,0,-0,-0
105,8,3369474883216,9708,-725,0,0,-0,-0
100,9,3369474883216,9148,33,0,0,-0,0
44,10,3369474885520,9708,-33,0,0,-0,-0
108,11,3369474885520,9428,-614,0,0,-0,-0
40,12,3369474887824,9988,-533,0,0,-0,-0
101,13,3369474887824,9428,133,0,0,-0,0
31,14,3369474890128,9988,66,0,0,-0,0
110,15,3369474890128,9428,-400,0,0,-0,-0
69,16,3369474892432,9708,-466,0,0,-0,-0
104,17,3369474892432,9148,166,0,0,-0,0
92,18,3369474894736,9708,100,0,0,-0,0
63,19,3369474894736,9148,-366,0,0,-0,-0
28,20,3369474897040,9988,-333,0,0,-0,-0
109,21,3369474897040,9428,333,0,0,-0,0
82,22,3369474899344,9708,233,0,0,-0,0
96,23,3369474899344,9428,-266,0,0,-0,-0
94,24,3369474901648,9708,-300,0,0,-0,-0
89,25,3369474901648,9428,700,0,0,-0,0
99,26,3369474903952,9708,466,0,0,-0,0
72,27,3369474903952,9148,-233,0,0,-0,-0
26,28,3369474906256,9988,-200,0,0,-0,-0
103,29,3369474906256,9428,1500,0,0,-0,0
33,30,3369474908560,9708,1033,0,0,-0,0
106,31,3369474908560,9428,-133,0,0,-0,-0
64,0,3369474929296,9728,-2500,0,0,-0,-0
100,1,3369474929296,9168,-100,0,0,-0,-0
84,2,3369474931600,9728,-166,0,0,-0,-0
100,3,3369474931600,9448,-1563,0,0,-0,-0
101,4,3369474933904,9728,-1131,0,0,-0,-0
101,5,3369474933904,9448,0,0,0,-0,0
82,6,3369474936208,10008,-66,0,0,-0,-0
94,7,3369474936208,9448,-884,0,0,-0,-0
106,8,3369474938512,9728,-725,0,0,-0,-0
100,9,3369474938512,9168,33,0,0,-0,0
43,10,3369474940816,9728,-33,0,0,-0,-0
106,11,3369474940816,9448,-614,0,0,-0,-0
41,12,3369474943120,10008,-533,0,0,-0,-0
101,13,3369474943120,9448,133,0,0,-0,0
32,14,3369474945424,10008,66,0,0,-0,0
110,15,3369474945424,9448,-400,0,0,-0,-0
74,16,3369474947728,9728,-466,0,0,-0,-0
104,17,3369474947728,9168,166,0,0,-0,0
99,18,3369474950032,9728,100,0,0,-0,0
63,19,3369474950032,9168,-366,0,0,-0,-0
28,20,3369474952336,10008,-333,0,0,-0,-0
109,21,3369474952336,9448,333,0,0,-0,0
81,22,3369474954640,9728,233,0,0,-0,0
98,23,3369474954640,9448,-266,0,0,-0,-0
92,24,3369474956944,9728,-300,0,0,-0,-0
100,25,3369474956944,9448,700,0,0,-0,0
99,26,3369474959248,9728,466,0,0,-0,0
72,27,3369474959248,9168,-233,0,0,-0,-0
27,28,3369474961552,10008,-200,0,0,-0,-0
105,29,3369474961552,9448,1500,0,0,-0,0
32,30,3369474963856,9728,1033,0,0,-0,0
106,31,3369474963856,9448,-133,0,0,-0,-0
63,0,3369474984592,9749,-2500,0,0,-0,-0
100,1,3369474984592,9189,-100,0,0,-0,-0
75,2,3369474986896,9749,-166,0,0,-0,-0
100,3,3369474986896,9469,-1563,0,0,-0,-0
101,4,3369474989200,9749,-1131,0,0,-0,-0
105,5,3369474989200,9469,0,0,0,-0,0
83,6,3369474991504,10029,-66,0,0,-0,-0
89,7,3369474991504,9469,-884,0,0,-0,-0
102,8,3369474993808,9749,-725,0,0,-0,-0
100,9,3369474993808,9189,33,0,0,-0,0
45,10,3369474996112,9749,-33,0,0,-0,-0
107,11,3369474996112,9469,-614,0,0,-0,-0
41,12,3369474998416,10029,-533,0,0,-0,-0
101,13,3369474998416,9469,133,0,0,-0,0
32,14,3369475000720,10029,66,0,0,-0,0
110,15,3369475000720,9469,-400,0,0,-0,-0
72,16,3369475003024,9749,-466,0,0,-0,-0
103,17,3369475003024,9189,166,0,0,-0,0
97,18,3369475005328,9749,100,0,0,-0,0
63,19,3369475005328,9189,-366,0,0,-0,-0
27,20,3369475007632,10029,-333,0,0,-0,-0
109,21,3369475007632,9469,333,0,0,-0,0
82,22,3369475009936,9749,233,0,0,-0,0
95,23,3369475009936,9469,-266,0,0,-0,-0
92,24,3369475012240,9749,-300,0,0,-0,-0
100,25,3369475012240,9469,700,0,0,-0,0
99,26,3369475014544,9749,466,0,0,-0,0
72,27,3369475014544,9189,-233,0,0,-0,-0
26,28,3369475016848,10029,-200,0,0,-0,-0
104,29,3369475016848,9469,1500,0,0,-0,0
33,30,3369475019152,9749,1033,0,0,-0,0
106,31,3369475019152,9469,-133,0,0,-0,-0
63,0,3369475039888,9768,-2500,0,0,-0,-0
102,1,3369475039888,9208,-100,0,0,-0,-0
87,2,3369475042192,9768,-166,0,0,-0,-0
97,3,3369475042192,9488,-1563,0,0,-0,-0
101,4,3369475044496,9768,-1131,0,0,-0,-0
99,5,3369475044496,9488,0,0,0,-0,0
83,6,3369475046800,10048,-66,0,0,-0,-0
98,7,3369475046800,9488,-884,0,0,-0,-0
105,8,3369475049104,9768,-725,0,0,-0,-0
100,9,3369475049104,9208,33,0,0,-0,0
44,10,3369475051408,9768,-33,0,0,-0,-0
108,11,3369475051408,9488,-614,0,0,-0,-0
39,12,3369475053712,10048,-533,0,0,-0,-0
100,13,3369475053712,9488,133,0,0,-0,0
31,14,3369475056016,10048,66,0,0,-0,0
110,15,3369475056016,9488,-400,0,0,-0,-0
74,16,3369475058320,9768,-466,0,0,-0,-0
104,17,3369475058320,9208,166,0,0,-0,0
97,18,3369475060624,9768,100,0,0,-0,0
63,19,3369475060624,9208,-366,0,0,-0,-0
28,20,3369475062928,10048,-333,0,0,-0,-0
109,21,3369475062928,9488,333,0,0,-0,0
82,22,3369475065232,9768,233,0,0,-0,0
92,23,3369475065232,9488,-266,0,0,-0,-0
87,24,3369475067536,9768,-300,0,0,-0,-0
100,25,3369475067536,9488,700,0,0,-0,0
99,26,3369475069840,9768,466,0,0,-0,0
73,27,3369475069840,9208,-233,0,0,-0,-0
25,28,3369475072144,10048,-200,0,0,-0,-0
105,29,3369475072144,9488,1500,0,0,-0,0
32,30,3369475074448,9768,1033,0,0,-0,0
105,31,3369475074448,9488,-133,0,0,-0,-0
64,0,3369475095184,9788,-2500,0,0,-0,-0
102,1,3369475095184,9228,-100,0,0,-0,-0
87,2,3369475097488,9788,-166,0,0,-0,-0
100,3,3369475097488,9508,-1563,0,0,-0,-0
101,4,3369475099792,9788,-1131,0,0,-0,-0
99,5,3369475099792,9508,0,0,0,-0,0
93,6,3369475102096,10068,-66,0,0,-0,-0
98,7,3369475102096,9508,-884,0,0,-0,-0
103,8,3369475104400,9788,-725,0,0,-0,-0
100,9,3369475104400,9228,33,0,0,-0,0
44,10,3369475106704,9788,-33,0,0,-0,-0
105,11,3369475106704,9508,-614,0,0,-0,-0
40,12,3369475109008,10068,-533,0,0,-0,-0
102,13,3369475109008,9508,133,0,0,-0,0
31,14,3369475111312,10068,66,0,0,-0,0
110,15,3369475111312,9508,-400,0,0,-0,-0
72,16,3369475113616,9788,-466,0,0,-0,-0
102,17,3369475113616,9228,166,0,0,-0,0
96,18,3369475115920,9788,100,0,0,-0,0
63,19,3369475115920,9228,-366,0,0,-0,-0
29,20,3369475118224,10068,-333,0,0,-0,-0
109,21,3369475118224,9508,333,0,0,-0,0
84,22,3369475120528,9788,233,0,0,-0,0
95,23,3369475120528,9508,-266,0,0,-0,-0
89,24,3369475122832,9788,-300,0,0,-0,-0
100,25,3369475122832,9508,700,0,0,-0,0
99,26,3369475125136,9788,466,0,0,-0,0
72,27,3369475125136,9228,-233,0,0,-0,-0
25,28,3369475127440,10068,-200,0,0,-0,-0
104,29,3369475127440,9508,1500,0,0,-0,0
32,30,3369475129744,9788,1033,0,0,-0,0
106,31,3369475129744,9508,-133,0,0,-0,-0
64,0,3369475150480,9808,-2500,0,0,-0,-0
102,1,3369475150480,9248,-100,0,0,-0,-0
77,2,3369475152784,9808,-166,0,0,-0,-0
100,3,3369475152784,9528,-1563,0,0,-0,-0
100,4,3369475155088,9808,-1131,0,0,-0,-0
100,5,3369475155088,9528,0,0,0,-0,0
90,6,3369475157392,10088,-66,0,0,-0,-0
90,7,3369475157392,9528,-884,0,0,-0,-0
104,8,3369475159696,9808,-725,0,0,-0,-0
100,9,3369475159696,9248,33,0,0,-0,0
43,10,3369475162000,9808,-33,0,0,-0,-0
105,11,3369475162000,9528,-614,0,0,-0,-0
39,12,3369475164304,10088,-533,0,0,-0,-0
100,13,3369475164304,9528,133,0,0,-0,0
32,14,3369475166608,10088,66,0,0,-0,0
110,15,3369475166608,9528,-400,0,0,-0,-0
74,16,3369475168912,9808,-466,0,0,-0,-0
104,17,3369475168912,9248,166,0,0,-0,0
90,18,3369475171216,9808,100,0,0,-0,0
62,19,3369475171216,9248,-366,0,0,-0,-0
29,20,3369475173520,10088,-333,0,0,-0,-0
109,21,3369475173520,9528,333,0,0,-0,0
81,22,3369475175824,9808,233,0,0,-0,0
93,23,3369475175824,9528,-266,0,0,-0,-0
90,24,3369475178128,9808,-300,0,0,-0,-0
89,25,3369475178128,9528,700,0,0,-0,0
99,26,3369475180432,9808,466,0,0,-0,0
75,27,3369475180432,9248,-233,0,0,-0,-0
26,28,3369475182736,10088,-200,0,0,-0,-0
104,29,3369475182736,9528,1500,0,0,-0,0
33,30,3369475185040,9808,1033,0,0,-0,0
106,31,3369475185040,9528,-133,0,0,-0,-0
63,0,3369475205776,9828,-2500,0,0,-0,-0
100,1,3369475205776,9268,-100,0,0,-0,-0
84,2,3369475208080,9828,-166,0,0,-0,-0
100,3,3369475208080,9548,-1563,0,0,-0,-0
102,4,3369475210384,9828,-1131,0,0,-0,-0
101,5,3369475210384,9548,0,0,0,-0,0
88,6,3369475212688,10108,-66,0,0,-0,-0
98,7,3369475212688,9548,-884,0,0,-0,-0
106,8,3369475214992,9828,-725,0,0,-0,-0
100,9,3369475214992,9268,33,0,0,-0,0
44,10,3369475217296,9828,-33,0,0,-0,-0
106,11,3369475217296,9548,-614,0,0,-0,-0
40,12,3369475219600,10108,-533,0,0,-0,-0
100,13,3369475219600,9548,133,0,0,-0,0
32,14,3369475221904,10108,66,0,0,-0,0
110,15,3369475221904,9548,-400,0,0,-0,-0
74,16,3369475224208,9828,-466,0,0,-0,-0
103,17,3369475224208,9268,166,0,0,-0,0
99,18,3369475226512,9828,100,0,0,-0,0
63,19,3369475226512,9268,-366,0,0,-0,-0
29,20,3369475228816,10108,-333,0,0,-0,-0
109,21,3369475228816,9548,333,0,0,-0,0
82,22,3369475231120,9828,233,0,0,-0,0
92,23,3369475231120,9548,-266,0,0,-0,-0
92,24,3369475233424,9828,-300,0,0,-0,-0
100,25,3369475233424,9548,700,0,0,-0,0
99,26,3369475235728,9828,466,0,0,-0,0
72,27,3369475235728,9268,-233,0,0,-0,-0
27,28,3369475238032,10108,-200,0,0,-0,-0
104,29,3369475238032,9548,1500,0,0,-0,0
33,30,3369475240336,9828,1033,0,0,-0,0
106,31,3369475240336,9548,-133,0,0,-0,-0
65,0,3369475261072,9848,-2500,0,0,-0,-0
99,1,3369475261072,9288,-100,0,0,-0,-0
79,2,3369475263376,9848,-166,0,0,-0,-0
100,3,3369475263376,9568,-1563,0,0,-0,-0
101,4,3369475265680,9848,-1131,0,0,-0,-0
103,5,3369475265680,9568,0,0,0,-0,0
86,6,3369475267984,10128,-66,0,0,-0,-0
93,7,3369475267984,9568,-884,0,0,-0,-0
100,8,3369475270288,9848,-725,0,0,-0,-0
100,9,3369475270288,9288,33,0,0,-0,0
44,10,3369475272592,9848,-33,0,0,-0,-0
106,11,3369475272592,9568,-614,0,0,-0,-0
41,12,3369475274896,10128,-533,0,0,-0,-0
101,13,3369475274896,9568,133,0,0,-0,0
32,14,3369475277200,10128,66,0,0,-0,0
110,15,3369475277200,9568,-400,0,0,-0,-0
73,16,3369475279504,9848,-466,0,0,-0,-0
105,17,3369475279504,9288,166,0,0,-0,0
99,18,3369475281808,9848,100,0,0,-0,0
63,19,3369475281808,9288,-366,0,0,-0,-0
29,20,3369475284112,10128,-333,0,0,-0,-0
109,21,3369475284112,9568,333,0,0,-0,0
82,22,3369475286416,9848,233,0,0,-0,0
95,23,3369475286416,9568,-266,0,0,-0,-0
