intensity,channel,timestamp,azimuth,altitude,distance_m,x,y,z
23,28,3369148438256,467,-200,1.1880001,0.09666408,1.1833348,-0.041460603
71,29,3369148438256,35907,1500,1.116,-0.017496718,1.0778313,0.28884208
63,30,3369148440560,187,1033,1.184,0.03800952,1.1641774,0.21237275
37,31,3369148440560,35907,-133,1.1320001,-0.018368663,1.1315446,-0.026333874
6,0,3369148461296,207,-2500,1.128,0.036926486,1.021648,-0.47671342
31,1,3369148461296,35647,-100,1.1800001,-0.07264281,1.177582,-0.02059384
43,2,3369148463600,207,-166,1.052,0.037982635,1.0508686,-0.030603245
8,3,3369148463600,35927,-1563,1.128,-0.013839324,1.0861524,-0.30408102
8,4,3369148465904,207,-1131,1.1240001,0.03981097,1.1014533,-0.22043586
28,5,3369148465904,35927,0,1.1520001,-0.014677136,1.1519065,0
7,6,3369148468208,487,-66,1.2040001,0.10220694,1.1995723,-0.0140158655
9,7,3369148468208,35927,-884,1.144,-0.01440196,1.1303098,-0.17586422
14,8,3369148470512,207,-725,1.128,0.04041776,1.1182414,-0.14243056
55,9,3369148470512,35647,33,1.184,-0.072898924,1.1817336,0.006881306
50,10,3369148472816,207,-33,1.044,0.037709117,1.0433011,-0.0060676383
13,11,3369148472816,35927,-614,1.156,-0.014643391,1.149258,-0.12380418
12,12,3369148475120,487,-533,1.1800001,0.09974273,1.1706507,-0.10967401
56,13,3369148475120,35927,133,1.164,-0.01482601,1.1635907,0.027078293
9,14,3369148477424,487,66,0,0,0,0
24,15,3369148477424,35927,-400,1.0600001,-0.013472107,1.0573322,-0.073941864
32,16,3369148479728,207,-466,1.0480001,0.03772873,1.0438437,-0.08526998
36,17,3369148479728,35647,166,1.184,-0.07286931,1.1812536,0.034443192
53,18,3369148482032,207,100,1.036,0.03741509,1.0351664,0.018080693
33,19,3369148482032,35647,-366,1.1960001,-0.07348824,1.1912869,-0.076493226
100,20,3369148484336,487,-333,1.184,0.100345924,1.1777301,-0.06883661
100,21,3369148484336,35927,333,1.156,-0.014703185,1.1539509,0.06720871
37,22,3369148486640,207,233,1.052,0.03796722,1.0504421,0.04282406
38,23,3369148486640,35927,-266,1.136,-0.01445761,1.1346774,-0.052859355
27,24,3369148488944,207,-300,1.056,0.038090922,1.0538646,-0.05526677
37,25,3369148488944,35927,700,1.164,-0.0147194825,1.1552299,0.14185593
100,26,3369148491248,207,466,1.144,0.041184794,1.1394631,0.09308097
79,27,3369148491248,35647,-233,1.2160001,-0.074808374,1.212687,-0.049500056
24,28,3369148493552,487,-200,1.1880001,0.10079409,1.1829902,-0.041460603
71,29,3369148493552,35927,1500,1.1120001,-0.013684767,1.0740224,0.2878068
72,30,3369148495856,207,1033,1.212,0.043067988,1.1915655,0.21739507
28,31,3369148495856,35927,-133,1.044,-0.013297555,1.0436327,-0.024286717
9,0,3369148516592,225,-2500,1.12,0.039851256,1.0142821,-0.47333246
31,1,3369148516592,35665,-100,1.176,-0.06870949,1.1738117,-0.020524029
30,2,3369148518896,225,-166,1.056,0.041440822,1.0547392,-0.030719604
8,3,3369148518896,35945,-1563,1.128,-0.010427219,1.0861906,-0.30408102
8,4,3369148521200,225,-1131,1.128,0.043425076,1.1052419,-0.22122031
17,5,3369148521200,35945,0,1.088,-0.010444108,1.0879499,0
7,6,3369148523504,505,-66,1.2040001,0.105974995,1.1992452,-0.0140158655
9,7,3369148523504,35945,-884,1.148,-0.010889077,1.1343018,-0.17647912
14,8,3369148525808,225,-725,1.136,0.044242185,1.1260388,-0.14344071
58,9,3369148525808,35665,33,1.1880001,-0.06942001,1.18595,0.006904554
48,10,3369148528112,225,-33,1.036,0.040672485,1.0351838,-0.006021143
13,11,3369148528112,35945,-614,1.1600001,-0.011071219,1.1532753,-0.12423258
12,12,3369148530416,505,-533,1.1880001,0.104121104,1.178266,-0.11041757
42,13,3369148530416,35945,133,1.1600001,-0.01113225,1.1596328,0.026985241
100,14,3369148532720,505,66,1.192,0.10491875,1.1872925,0.013876172
27,15,3369148532720,35945,-400,1.0480001,-0.0100356275,1.0453991,-0.07310479
28,16,3369148535024,225,-466,1.044,0.040851355,1.0397363,-0.08494452
35,17,3369148535024,35665,166,1.1800001,-0.06892452,1.1774851,0.034326833
58,18,3369148537328,225,100,1.052,0.04129504,1.0510288,0.018359931
33,19,3369148537328,35665,-366,1.1880001,-0.06927905,1.1835419,-0.075981565
86,20,3369148539632,505,-333,1.1880001,0.10439688,1.1813868,-0.06906916
100,21,3369148539632,35945,333,1.148,-0.011001428,1.1460053,0.0667436
34,22,3369148541936,225,233,1.052,0.041267093,1.0503176,0.04282406
28,23,3369148541936,35945,-266,1.0200001,-0.009780746,1.0188483,-0.047461748
27,24,3369148544240,225,-300,1.044,0.04093108,1.0417655,-0.054638743
46,25,3369148544240,35945,700,1.1680001,-0.011128484,1.1592406,0.14234342
61,26,3369148546544,225,466,1.136,0.04445128,1.1313605,0.09243005
72,27,3369148546544,35665,-233,1.2160001,-0.070998475,1.212916,-0.049500056
22,28,3369148548848,505,-200,1.1880001,0.10451006,1.1826676,-0.041460603
67,29,3369148548848,35945,1500,1.1120001,-0.010310768,1.0740601,0.2878068
31,30,3369148551152,225,1033,1.1960001,0.046193227,1.175696,0.21452518
44,31,3369148551152,35945,-133,1.0480001,-0.010057411,1.0476682,-0.024379771
6,0,3369148571888,245,-2500,1.128,0.04370145,1.0213807,-0.47671342
61,1,3369148571888,35685,-100,1.184,-0.06505092,1.182031,-0.020663649
40,2,3369148574192,245,-166,1.036,0.044267703,1.0346149,-0.030137794
8,3,3369148574192,35965,-1563,1.116,-0.006564765,1.074665,-0.3008461
7,4,3369148576496,245,-1131,1.1240001,0.04711516,1.101165,-0.22043586
20,5,3369148576496,35965,0,1.064,-0.0064994954,1.0639801,0
7,6,3369148578800,525,-66,1.2040001,0.11016051,1.198868,-0.0140158655
9,7,3369148578800,35965,-884,1.144,-0.0069051124,1.1303805,-0.17586422
14,8,3369148581104,245,-725,1.1400001,0.04834215,1.1298419,-0.14394578
61,9,3369148581104,35685,33,1.184,-0.06505974,1.1821911,0.006881306
48,10,3369148583408,245,-33,1.036,0.044285696,1.0350355,-0.006021143
13,11,3369148583408,35965,-614,1.148,-0.006972281,1.141376,-0.12294741
8,12,3369148585712,525,-533,1.1880001,0.10823339,1.1778954,-0.11041757
30,13,3369148585712,35965,133,1.136,-0.0069374326,1.1356714,0.026426926
100,14,3369148588016,525,66,1.192,0.109062545,1.186919,0.013876172
33,15,3369148588016,35965,-400,1.052,-0.0064105387,1.0494179,-0.07338381
24,16,3369148590320,245,-466,1.0400001,0.044310037,1.0356044,-0.08461906
33,17,3369148590320,35685,166,1.172,-0.06437418,1.169734,0.03409411
46,18,3369148592624,245,100,1.0320001,0.04410874,1.0308998,0.018010885
33,19,3369148592624,35685,-366,1.1800001,-0.064708285,1.175805,-0.0754699
78,20,3369148594928,525,-333,1.184,0.10815467,1.1770387,-0.06883661
51,21,3369148594928,35965,333,1.156,-0.0070495373,1.154023,0.06720871
37,22,3369148597232,245,233,1.0400001,0.044420592,1.0381882,0.042335574
42,23,3369148597232,35965,-266,1.0200001,-0.0062239706,1.0188763,-0.047461748
25,24,3369148599536,245,-300,1.044,0.04456727,1.0416163,-0.054638743
53,25,3369148599536,35965,700,1.176,-0.007130107,1.1672125,0.14331836
43,26,3369148601840,245,466,1.0960001,0.046695963,1.0913677,0.08917547
64,27,3369148601840,35685,-233,1.212,-0.066544235,1.2091657,-0.049337223
100,28,3369148604144,525,-200,1.2,0.109735064,1.1942381,-0.041879397
73,29,3369148604144,35965,1500,1.1120001,-0.00656125,1.0740895,0.2878068
50,30,3369148606448,245,1033,1.2320001,0.05181084,1.2109114,0.22098246
31,31,3369148606448,35965,-133,1.0320001,-0.0063023157,1.0317016,-0.024007559
6,0,3369148627184,265,-2500,1.128,0.04726647,1.0212219,-0.47671342
75,1,3369148627184,35705,-100,1.172,-0.060307242,1.1702687,-0.02045422
43,2,3369148629488,265,-166,1.036,0.047878914,1.0344541,-0.030137794
8,3,3369148629488,35985,-1563,1.116,-0.0028136703,1.0746813,-0.3008461
7,4,3369148631792,265,-1131,1.1240001,0.050958652,1.1009938,-0.22043586
20,5,3369148631792,35985,0,1.052,-0.002754278,1.0519964,0
7,6,3369148634096,545,-66,1.2080001,0.114724524,1.2024578,-0.01406243
9,7,3369148634096,35985,-884,1.136,-0.002938848,1.1224928,-0.1746344
11,8,3369148636400,265,-725,1.1320001,0.05191882,1.1217388,-0.14293563
55,9,3369148636400,35705,33,1.176,-0.060521264,1.1744218,0.0068348106
58,10,3369148638704,265,-33,1.0480001,0.04845319,1.0468618,-0.0060908864
13,11,3369148638704,35985,-614,1.1520001,-0.0029987448,1.1453705,-0.1233758
12,12,3369148641008,545,-533,1.2,0.11347913,1.1894045,-0.11153289
13,13,3369148641008,35985,133,1.0960001,-0.0028686996,1.0956997,0.0254964
100,14,3369148643312,545,66,1.1880001,0.11282512,1.1825496,0.0138296075
44,15,3369148643312,35985,-400,1.0600001,-0.002768463,1.0574143,-0.073941864
20,16,3369148645616,265,-466,1.0760001,0.049583632,1.0712856,-0.08754818
38,17,3369148645616,35705,166,1.1680001,-0.060085133,1.1659586,0.033977747
46,18,3369148647920,265,100,1.028,0.04752207,1.0267442,0.017941073
36,19,3369148647920,35705,-366,1.184,-0.06080924,1.1800101,-0.075725734
62,20,3369148650224,545,-333,1.1960001,0.11340043,1.1885796,-0.06953428
59,21,3369148650224,35985,333,1.156,-0.0030214447,1.1540407,0.06720871
46,22,3369148652528,265,233,1.056,0.048783414,1.0539963,0.042986885
49,23,3369148652528,35985,-266,1.028,-0.0026885276,1.026883,-0.047833994
30,24,3369148654832,265,-300,1.0400001,0.048018232,1.0374641,-0.0544294
58,25,3369148654832,35985,700,1.176,-0.003055977,1.1672302,0.14331836
43,26,3369148657136,265,466,1.0840001,0.049952287,1.0792507,0.0881991
55,27,3369148657136,35705,-233,1.2160001,-0.06252899,1.2133821,-0.049500056
96,28,3369148659440,545,-200,1.2040001,0.11428274,1.1978273,-0.042019
67,29,3369148659440,35985,1500,1.12,-0.002832395,1.0818332,0.28987733
68,30,3369148661744,265,1033,1.248,0.05676515,1.2264469,0.22385235
42,31,3369148661744,35985,-133,1.028,-0.0026907143,1.0277182,-0.023914505
6,0,3369148682480,286,-2500,1.12,0.05064735,1.0138004,-0.47333246
82,1,3369148682480,35726,-100,1.172,-0.05601785,1.1704819,-0.02045422
43,2,3369148684784,286,-166,1.036,0.051670052,1.0342717,-0.030137794
8,3,3369148684784,6,-1563,1.12,0.0011294408,1.0785363,-0.3019244
6,4,3369148687088,286,-1131,1.128,0.055189352,1.104717,-0.22122031
21,5,3369148687088,6,0,1.036,0.0010848964,1.0359994,0
7,6,3369148689392,566,-66,1.2040001,0.11873652,1.1980491,-0.0140158655
9,7,3369148689392,6,-884,1.136,0.0011754755,1.1224961,-0.1746344
11,8,3369148691696,286,-725,1.1400001,0.056425817,1.1294671,-0.14394578
62,9,3369148691696,35726,33,1.1800001,-0.05640786,1.1786311,0.0068580587
54,10,3369148694000,286,-33,1.052,0.052489378,1.0506719,-0.0061141336
15,11,3369148694000,6,-614,1.1520001,0.001199433,1.1453738,-0.1233758
15,12,3369148696304,566,-533,1.2360001,0.12137289,1.2246499,-0.11487888
11,13,3369148696304,6,133,1.064,0.0011139164,1.0637115,0.024751978
100,14,3369148698608,566,66,1.184,0.116764136,1.1781478,0.013783043
16,15,3369148698608,6,-400,1.1120001,0.0011616468,1.1092907,-0.0775692
11,16,3369148700912,286,-466,1.1240001,0.055896807,1.118878,-0.09145368
40,17,3369148700912,35726,166,1.1680001,-0.05581154,1.1661711,0.033977747
46,18,3369148703216,286,100,1.0320001,0.05148451,1.0305578,0.018010885
32,19,3369148703216,35726,-366,1.172,-0.05591167,1.1682633,-0.07495824
62,20,3369148705520,566,-333,1.2040001,0.11854371,1.1961036,-0.06999939
62,21,3369148705520,6,333,1.1600001,0.0012126941,1.1580373,0.06744127
48,22,3369148707824,286,233,1.056,0.05264617,1.0538106,0.042986885
64,23,3369148707824,6,-266,1.052,0.0011004584,1.05086,-0.048950743
37,24,3369148710128,286,-300,1.064,0.053016253,1.0612184,-0.05568546
70,25,3369148710128,6,700,1.192,0.0012389548,1.1831144,0.14526826
52,26,3369148712432,286,466,1.0680001,0.053111915,1.0631332,0.08689727
49,27,3369148712432,35726,-233,1.2,-0.057317343,1.1976346,-0.048848737
96,28,3369148714736,566,-200,1.2040001,0.11867223,1.1974003,-0.042019
69,29,3369148714736,6,1500,1.12,0.0011328966,1.0818363,0.28987733
97,30,3369148717040,286,1033,1.2520001,0.06145627,1.230161,0.22456984
57,31,3369148717040,6,-133,1.0320001,0.0010804152,1.0317202,-0.024007559
6,0,3369148737776,305,-2500,1.128,0.054394733,1.020867,-0.47671342
75,1,3369148737776,35745,-100,1.1680001,-0.051958375,1.1666658,-0.020384412
46,2,3369148740080,305,-166,1.044,0.055525023,1.04208,-0.030370519
8,3,3369148740080,25,-1563,1.116,0.0046891826,1.0746747,-0.3008461
6,4,3369148742384,305,-1131,1.128,0.058852427,1.104528,-0.22122031
35,5,3369148742384,25,0,1.0480001,0.004572748,1.0479901,0
7,6,3369148744688,585,-66,1.212,0.12352406,1.2056065,-0.014108993
10,7,3369148744688,25,-884,1.1320001,0.0048805545,1.1185337,-0.1740195
11,8,3369148746992,305,-725,1.136,0.059959825,1.1253114,-0.14344071
56,9,3369148746992,35745,33,1.1600001,-0.051609486,1.1588318,0.0067418204
47,10,3369148749296,305,-33,1.0480001,0.055760425,1.046498,-0.0060908864
16,11,3369148749296,25,-614,1.148,0.0049802694,1.1413865,-0.12294741
26,12,3369148751600,585,-533,1.248,0.1266511,1.2361265,-0.1159942
11,13,3369148751600,25,133,1.064,0.0046413047,1.063702,0.024751978
100,14,3369148753904,585,66,1.1880001,0.12107805,1.1817331,0.0138296075
17,15,3369148753904,25,-400,1.1400001,0.004962056,1.1372123,-0.079522386
15,16,3369148756208,305,-466,1.1320001,0.060031086,1.1266488,-0.09210459
45,17,3369148756208,35745,166,1.1680001,-0.0519443,1.1663498,0.033977747
46,18,3369148758512,305,100,1.0320001,0.05490168,1.0303813,0.018010885
33,19,3369148758512,35745,-366,1.172,-0.052037492,1.1684422,-0.07495824
53,20,3369148760816,585,-333,1.2160001,0.123730496,1.2076212,-0.070697054
69,21,3369148760816,25,333,1.164,0.005070301,1.16202,0.067673825
48,22,3369148763120,305,233,1.0480001,0.05571514,1.0456481,0.04266123
68,23,3369148763120,25,-266,1.0760001,0.0046898355,1.0748243,-0.05006749
49,24,3369148765424,305,-300,1.1520001,0.061210927,1.1487917,-0.06029103
73,25,3369148765424,25,700,1.1880001,0.0051449738,1.1791337,0.1447808
56,26,3369148767728,305,466,1.0680001,0.0566371,1.0629513,0.08689727
48,27,3369148767728,35745,-233,1.1960001,-0.05316795,1.1938254,-0.04868591
78,28,3369148770032,585,-200,1.212,0.123457186,1.2049537,-0.04229819
65,29,3369148770032,25,1500,1.116,0.0047035306,1.077963,0.28884208
88,30,3369148772336,305,1033,1.2440001,0.06511653,1.2220912,0.22313489
57,31,3369148772336,25,-133,1.024,0.00446682,1.0237132,-0.023821454
6,0,3369148793072,326,-2500,1.116,0.05751757,1.0098028,-0.47164202
72,1,3369148793072,35766,-100,1.164,-0.047517836,1.1628523,-0.0203146
46,2,3369148795376,326,-166,1.128,0.06411888,1.1256981,-0.032814123
8,3,3369148795376,46,-1563,1.116,0.00862803,1.0746503,-0.3008461
6,4,3369148797680,326,-1131,1.144,0.063792534,1.1199688,-0.2243582
41,5,3369148797680,46,0,1.044,0.008381678,1.0439664,0
89,6,3369148799984,606,-66,1.2040001,0.12709753,1.197191,-0.0140158655
10,7,3369148799984,46,-884,1.1320001,0.008980152,1.1185082,-0.1740195
8,8,3369148802288,326,-725,1.136,0.0640839,1.1250839,-0.14344071
54,9,3369148802288,35766,33,1.164,-0.04752427,1.1630098,0.006765068
43,10,3369148804592,326,-33,1.044,0.059368186,1.042293,-0.0060676383
18,11,3369148804592,46,-614,1.136,0.009067839,1.1294299,-0.121662244
18,12,3369148806896,606,-533,1.24,0.13034,1.2277333,-0.11525065
15,13,3369148806896,46,133,1.0600001,0.008507831,1.059679,0.024658928
100,14,3369148809200,606,66,1.192,0.12583075,1.1852586,0.013876172
17,15,3369148809200,46,-400,1.116,0.0089379,1.1132457,-0.077848226
11,16,3369148811504,326,-466,1.1400001,0.064613484,1.1343817,-0.09275551
47,17,3369148811504,35766,166,1.1680001,-0.047668215,1.1665323,0.033977747
46,18,3369148813808,326,100,1.0400001,0.059132714,1.0381589,0.018150503
29,19,3369148813808,35766,-366,1.164,-0.047427773,1.1606482,-0.07444658
45,20,3369148816112,606,-333,1.2240001,0.12899895,1.2151014,-0.07116217
66,21,3369148816112,46,333,1.1520001,0.009233104,1.1500144,0.06697616
46,22,3369148818416,326,233,1.056,0.06000182,1.0534173,0.042986885
68,23,3369148818416,46,-266,1.144,0.009174573,1.1427242,-0.053231604
26,24,3369148820720,326,-300,1.092,0.0620137,1.0887387,-0.057150867
78,25,3369148820720,46,700,1.192,0.009498552,1.1830769,0.14526826
52,26,3369148823024,326,466,1.0760001,0.06098606,1.0706971,0.08754818
40,27,3369148823024,35766,-233,1.1960001,-0.048791133,1.1940123,-0.04868591
52,28,3369148825328,606,-200,1.22,0.1287168,1.2124436,-0.042577386
61,29,3369148825328,46,1500,1.1120001,0.00862341,1.0740749,0.2878068
78,30,3369148827632,326,1033,1.248,0.06981906,1.225773,0.22385235
81,31,3369148827632,46,-133,1.028,0.008250989,1.0276886,-0.023914505
6,0,3369148848368,346,-2500,1.128,0.06169845,1.0204517,-0.47671342
61,1,3369148848368,35786,-100,1.1680001,-0.04360858,1.1670078,-0.020384412
34,2,3369148850672,346,-166,1.044,0.06298051,1.041656,-0.030370519
8,3,3369148850672,66,-1563,1.1120001,0.012334838,1.070762,-0.29976782
6,4,3369148852976,346,-1131,1.148,0.06793828,1.1236544,-0.22514266
37,5,3369148852976,66,0,1.036,0.011933599,1.0359312,0
88,6,3369148855280,626,-66,1.2160001,0.13258411,1.2086676,-0.014155558
10,7,3369148855280,66,-884,1.136,0.012929947,1.1224222,-0.1746344
8,8,3369148857584,346,-725,1.148,0.06872921,1.1367357,-0.14495592
56,9,3369148857584,35786,33,1.1600001,-0.043315757,1.1591716,0.0067418204
39,10,3369148859888,346,-33,1.044,0.06300611,1.0420793,-0.0060676383
15,11,3369148859888,66,-614,1.1400001,0.013056042,1.1333683,-0.122090645
76,12,3369148862192,626,-533,0,0,0,-0
19,13,3369148862192,66,133,1.0480001,0.012068559,1.047647,0.024379771
78,14,3369148864496,626,66,1.1880001,0.12953119,1.1808364,0.0138296075
26,15,3369148864496,66,-400,1.044,0.011996456,1.0413878,-0.07282576
15,16,3369148866800,346,-466,1.116,0.06712919,1.1102724,-0.09080276
52,17,3369148866800,35786,166,1.172,-0.043746065,1.170687,0.03409411
46,18,3369148869104,346,100,1.0400001,0.06275621,1.0379462,0.018150503
30,19,3369148869104,35786,-366,1.176,-0.043824047,1.1727738,-0.07521407
29,20,3369148871408,626,-333,1.24,0.13498135,1.2305213,-0.07209239
55,21,3369148871408,66,333,1.1520001,0.013247347,1.1499752,0.06697616
34,22,3369148873712,346,233,1.036,0.062472537,1.0332545,0.04217274
42,23,3369148873712,66,-266,1.1240001,0.012933239,1.1227081,-0.052300986
35,24,3369148876016,346,-300,1.0600001,0.06388513,1.0566179,-0.055476118
78,25,3369148876016,66,700,1.1960001,0.013673937,1.1870065,0.14575575
48,26,3369148878320,346,466,1.0680001,0.06424191,1.0625187,0.08689727
40,27,3369148878320,35786,-233,1.1800001,-0.044026796,1.1781996,-0.048034593
41,28,3369148880624,626,-200,1.2320001,0.1342559,1.2239081,-0.042996183
63,29,3369148880624,66,1500,1.116,0.012417085,1.0779017,0.28884208
68,30,3369148882928,346,1033,1.2520001,0.07433488,1.2294499,0.22456984
70,31,3369148882928,66,-133,1.036,0.011930369,1.035651,-0.024100611
6,0,3369148903664,365,-2500,1.136,0.06554363,1.0274773,-0.48009437
51,1,3369148903664,35805,-100,1.164,-0.039601985,1.1631488,-0.0203146
40,2,3369148905968,365,-166,1.044,0.06643441,1.0414414,-0.030370519
8,3,3369148905968,85,-1563,1.1120001,0.015885545,1.0707153,-0.29976782
6,4,3369148908272,365,-1131,1.136,0.07091498,1.1116798,-0.22278926
38,5,3369148908272,85,0,1.028,0.015250127,1.0278869,0
69,6,3369148910576,645,-66,1.2240001,0.1374901,1.2161701,-0.014248687
10,7,3369148910576,85,-884,1.128,0.016534695,1.1144692,-0.17340457
8,8,3369148912880,365,-725,1.144,0.07224577,1.1325417,-0.14445086
57,9,3369148912880,35805,33,1.1520001,-0.03919903,1.1513135,0.006695325
50,10,3369148915184,365,-33,1.052,0.0669707,1.0498483,-0.0061141336
15,11,3369148915184,85,-614,1.1400001,0.016814355,1.1333188,-0.122090645
76,12,3369148917488,645,-533,0,0,0,-0
23,13,3369148917488,85,133,1.0400001,0.01542397,1.0396042,0.024193665
77,14,3369148919792,645,66,1.1960001,0.13434489,1.1883492,0.013922737
28,15,3369148919792,85,-400,1.044,0.015449758,1.0413424,-0.07282576
11,16,3369148922096,365,-466,1.144,0.072587214,1.1378942,-0.09308097
57,17,3369148922096,35805,166,1.172,-0.03986336,1.1708256,0.03409411
46,18,3369148924400,365,100,1.036,0.065943204,1.0337411,0.018080693
31,19,3369148924400,35805,-366,1.1600001,-0.039391097,1.1569548,-0.07419075
4,20,3369148926704,645,-333,6.004,0.6733252,5.955905,-0.3490667
99,21,3369148926704,85,333,1.1600001,0.017179208,1.1579105,0.06744127
34,22,3369148929008,365,233,1.0480001,0.06666189,1.0450073,0.04266123
28,23,3369148929008,85,-266,1.008,0.014937235,1.0067974,-0.04690337
30,24,3369148931312,365,-300,1.052,0.06688005,1.0484273,-0.055057433
77,25,3369148931312,85,700,1.192,0.017551221,1.1829848,0.14526826
54,26,3369148933616,365,466,1.0600001,0.06725738,1.0543425,0.08624635
40,27,3369148933616,35805,-233,1.176,-0.039983176,1.1743448,-0.04787176
3,28,3369148935920,645,-200,6.156,0.6911199,6.1133084,-0.2148413
58,29,3369148935920,85,1500,1.12,0.016048785,1.0817178,0.28987733
67,30,3369148938224,365,1033,1.248,0.07816095,1.2252693,0.22385235
40,31,3369148938224,85,-133,1.0760001,0.015957877,1.0755905,-0.025031138
6,0,3369148958960,386,-2500,1.128,0.06882099,1.019996,-0.47671342
47,1,3369148958960,35826,-100,1.164,-0.035338826,1.1632861,-0.0203146
40,2,3369148961264,386,-166,1.044,0.07025105,1.041191,-0.030370519
8,3,3369148961264,106,-1563,1.12,0.01995232,1.0783523,-0.3019244
5,4,3369148963568,386,-1131,1.144,0.07551711,1.1192393,-0.2243582
38,5,3369148963568,106,0,1.028,0.019017417,1.027824,0
51,6,3369148965872,666,-66,1.2360001,0.14333828,1.2275761,-0.01438838
10,7,3369148965872,106,-884,1.116,0.020399962,1.1025457,-0.17155986
8,8,3369148968176,386,-725,1.156,0.07719762,1.1441461,-0.14596607
58,9,3369148968176,35826,33,1.156,-0.0351007,1.1554475,0.0067185727
47,10,3369148970480,386,-33,1.052,0.07081814,1.0495958,-0.0061141336
15,11,3369148970480,106,-614,1.1320001,0.020820916,1.1252968,-0.121233866
53,12,3369148972784,666,-533,6.2000003,0.715947,6.131505,-0.57625324
23,13,3369148972784,106,133,1.044,0.019308181,1.0435389,0.024286717
44,14,3369148975088,666,66,1.192,0.13823561,1.1838759,0.013876172
30,15,3369148975088,106,-400,1.0400001,0.019192547,1.0372893,-0.072546735
11,16,3369148977392,386,-466,1.1520001,0.07729409,1.1455759,-0.09373188
73,17,3369148977392,35826,166,1.164,-0.035329252,1.162971,0.033861384
39,18,3369148979696,386,100,1.0480001,0.07053932,1.0454634,0.018290123
29,19,3369148979696,35826,-366,1.1600001,-0.03515064,1.1570914,-0.07419075
17,20,3369148982000,666,-333,0,0,0,-0
54,21,3369148982000,106,333,1.148,0.021201424,1.145862,0.0667436
31,22,3369148984304,386,233,1.056,0.07102969,1.0527313,0.042986885
38,23,3369148984304,106,-266,1.024,0.0189229,1.0227159,-0.04764787
25,24,3369148986608,386,-300,1.0680001,0.07179791,1.064117,-0.055894807
78,25,3369148986608,106,700,1.192,0.021886956,1.1829126,0.14526826
70,26,3369148988912,386,466,1.072,0.07192644,1.0660219,0.08722272
39,27,3369148988912,35826,-233,1.172,-0.035557628,1.1704886,-0.047708932
100,28,3369148991216,666,-200,0,0,0,-0
50,29,3369148991216,106,1500,1.128,0.020156322,1.0893779,0.2919479
69,30,3369148993520,386,1033,1.256,0.08318108,1.2328271,0.2252873
31,31,3369148993520,106,-133,1.024,0.018938294,1.0235478,-0.023821454
6,0,3369149014256,405,-2500,1.136,0.07271511,1.0269947,-0.48009437
43,1,3369149014256,35845,-100,1.1600001,-0.031373087,1.159399,-0.020244792
30,2,3369149016560,405,-166,1.056,0.07455052,1.0529171,-0.030719604
7,3,3369149016560,125,-1563,1.116,0.02344413,1.0744292,-0.3008461
6,4,3369149018864,405,-1131,1.144,0.079228215,1.1189828,-0.2243582
37,5,3369149018864,125,0,1.036,0.02260022,1.0357535,0
7,6,3369149021168,685,-66,0,0,0,-0
9,7,3369149021168,125,-884,1.1240001,0.024228472,1.1103752,-0.17278968
8,8,3369149023472,405,-725,1.148,0.08043081,1.1359677,-0.14495592
56,9,3369149023472,35845,33,1.144,-0.030944545,1.1435622,0.0066488297
