intensity,channel,timestamp,azimuth,altitude,distance_m,x,y,z
37,13,3369048388712,35899,133,1.08,-0.019032123,1.07954,0.02512419
54,14,3369048391016,459,66,0.984,0.07873922,0.9807777,0.011454826
34,15,3369048391016,35899,-400,1.092,-0.01920191,1.0891707,-0.076174065
21,16,3369048393320,179,-466,0.96800005,0.0301365,0.96431977,-0.07876082
40,17,3369048393320,35619,166,1.0680001,-0.070936605,1.0651888,0.031068694
70,18,3369048395624,179,100,1.072,0.03348023,1.0713137,0.01870898
30,19,3369048395624,35619,-366,1.176,-0.077983044,1.1709986,-0.07521407
47,20,3369048397928,459,-333,0.96400005,0.07701357,0.959283,-0.05604602
100,21,3369048397928,35899,333,1.0760001,-0.018934684,1.0740131,0.06255759
79,22,3369048400232,179,233,1.0760001,0.03358242,1.0745836,0.043801036
70,23,3369048400232,35899,-266,1.0960001,-0.019298384,1.0946429,-0.050998114
34,24,3369048402536,179,-300,0.9480001,0.029571444,0.9462389,-0.049614493
52,25,3369048402536,35899,700,1.036,-0.018125562,1.0281181,0.12625664
32,26,3369048404840,179,466,1.0840001,0.0337479,1.0798788,0.0881991
38,27,3369048404840,35619,-233,1.1600001,-0.07701597,1.156477,-0.047220446
44,28,3369048407144,459,-200,0.95600003,0.076457255,0.95235354,-0.03336392
58,29,3369048407144,35899,1500,1.008,-0.017162688,0.973502,0.2608896
52,30,3369048409448,179,1033,1.08,0.033188097,1.0619661,0.19371839
70,31,3369048409448,35899,-133,1.108,-0.019525548,1.1075281,-0.025775557
7,0,3369048430184,200,-2500,1.064,0.033653986,0.9637241,-0.44966584
40,1,3369048430184,35640,-100,1.116,-0.07006392,1.1136283,-0.019476885
29,2,3369048432488,200,-166,0.952,0.03321026,0.9510175,-0.02769419
7,3,3369048432488,35920,-1563,1.052,-0.014144865,1.0129555,-0.2835933
8,4,3369048434792,200,-1131,1.0680001,0.036548845,1.0466222,-0.20945328
63,5,3369048434792,35920,0,1.128,-0.015749807,1.1278901,0
66,6,3369048437096,480,-66,1,0.083672166,0.99642533,-0.011641083
8,7,3369048437096,35920,-884,1.0680001,-0.014734797,1.0552022,-0.16418093
19,8,3369048439400,200,-725,0.952,0.032958396,0.94380504,-0.120207354
74,9,3369048439400,35640,33,1.148,-0.07208268,1.1457154,0.0066720773
31,10,3369048441704,200,-33,0.9760001,0.034061335,0.97538906,-0.0056724283
13,11,3369048441704,35920,-614,1.08,-0.014992873,1.0736839,-0.11566481
38,12,3369048444008,480,-533,0.96400005,0.08031626,0.95646095,-0.08959809
42,13,3369048444008,35920,133,1.092,-0.015243026,1.0915982,0.025403347
54,14,3369048446312,480,66,0.9760001,0.08166404,0.9725112,0.011361698
33,15,3369048446312,35920,-400,1.0960001,-0.0152657265,1.0932237,-0.0764531
25,16,3369048448616,200,-466,0.94000006,0.03269676,0.93631274,-0.07648261
38,17,3369048448616,35640,166,1.072,-0.0672833,1.0694319,0.031185053
45,18,3369048450920,200,100,1.0600001,0.036987834,1.059193,0.018499551
24,19,3369048450920,35640,-366,1.1600001,-0.07268827,1.1553409,-0.07419075
47,20,3369048453224,480,-333,0.96000004,0.080194846,0.955015,-0.055813465
49,21,3369048453224,35920,333,1.072,-0.014942583,1.0700824,0.062325034
71,22,3369048455528,200,233,1.0760001,0.037520736,1.0744534,0.043801036
73,23,3369048455528,35920,-266,1.092,-0.015230638,1.0907109,-0.050811987
31,24,3369048457832,200,-300,0.952,0.033178788,0.9501162,-0.049823835
52,25,3369048457832,35920,700,1.0400001,-0.014412859,1.0321474,0.12674414
30,26,3369048460136,200,466,1.092,0.03798389,1.0877163,0.08885001
52,27,3369048460136,35640,-233,1.156,-0.07252605,1.1527627,-0.047057614
36,28,3369048462440,480,-200,0.96000004,0.080281794,0.95605046,-0.033503518
58,29,3369048462440,35920,1500,1.0040001,-0.013540777,0.96969503,0.25985435
47,30,3369048464744,200,1033,1.0760001,0.03694284,1.0579046,0.19300091
64,31,3369048464744,35920,-133,1.1,-0.015354698,1.0995952,-0.025589451
7,0,3369048485480,220,-2500,1.0680001,0.037156973,0.9672233,-0.45135635
40,1,3369048485480,35660,-100,1.116,-0.0661759,1.113866,-0.019476885
29,2,3369048487784,220,-166,0.94400007,0.03622276,0.94290507,-0.027461467
8,3,3369048487784,35940,-1563,1.0400001,-0.010487624,1.0014436,-0.2803584
7,4,3369048490088,220,-1131,1.0680001,0.040202018,1.0464882,-0.20945328
67,5,3369048490088,35940,0,1.12,-0.011728563,1.1199386,0
66,6,3369048492392,500,-66,1.0040001,0.087498434,1.0001117,-0.0116876485
9,7,3369048492392,35940,-884,1.072,-0.011092472,1.0591995,-0.16479583
19,8,3369048494696,220,-725,0.952,0.036252692,0.9436843,-0.120207354
77,9,3369048494696,35660,33,1.148,-0.068082646,1.14596,0.0066720773
34,10,3369048497000,220,-33,0.96800005,0.037158776,0.96727026,-0.005625933
13,11,3369048497000,35940,-614,1.08,-0.01124464,1.0737296,-0.11566481
28,12,3369048499304,500,-533,0.96800005,0.08400156,0.9601423,-0.089969866
48,13,3369048499304,35940,133,1.092,-0.011432255,1.0916446,0.025403347
54,14,3369048501608,500,66,0.98800004,0.086104035,0.9841737,0.0115013905
24,15,3369048501608,35940,-400,1.0760001,-0.011240352,1.0733202,-0.07505797
34,16,3369048503912,220,-466,0.93600005,0.03581186,0.9322091,-0.07615715
40,17,3369048503912,35660,166,1.0680001,-0.06331248,1.0656691,0.031068694
33,18,3369048506216,220,100,1.028,0.039456658,1.0270859,0.017941073
23,19,3369048506216,35660,-366,1.136,-0.06723418,1.1316788,-0.07265577
38,20,3369048508520,500,-333,0.96400005,0.08387602,0.95870733,-0.05604602
100,21,3369048508520,35940,333,1.064,-0.0111232875,1.0621419,0.06185992
68,22,3369048510824,220,233,1.0680001,0.0409642,1.0663283,0.04347538
77,23,3369048510824,35940,-266,1.088,-0.011381121,1.086762,-0.050625864
36,24,3369048513128,220,-300,0.94400007,0.03618843,0.9420115,-0.04940515
51,25,3369048513128,35940,700,1.0400001,-0.010809631,1.0321914,0.12674414
31,26,3369048515432,220,466,1.092,0.0417805,1.0875772,0.08885001
69,27,3369048515432,35660,-233,1.1520001,-0.06826439,1.1490191,-0.04689479
44,28,3369048517736,500,-200,0.96800005,0.08431537,0.96372914,-0.033782713
58,29,3369048517736,35940,1500,1.0120001,-0.010236491,0.9774634,0.2619249
50,30,3369048520040,220,1033,1.0960001,0.041390695,1.0774302,0.1965883
57,31,3369048520040,35940,-133,1.0960001,-0.011474132,1.0956434,-0.0254964
7,0,3369048540776,241,-2500,1.056,0.040244445,0.9562145,-0.4462849
41,1,3369048540776,35681,-100,1.1120001,-0.061870627,1.1101079,-0.019407077
29,2,3369048543080,241,-166,0.9480001,0.03984656,0.9467608,-0.027577829
8,3,3369048543080,35961,-1563,1.0480001,-0.0068697412,1.009179,-0.282515
7,4,3369048545384,241,-1131,1.064,0.043872375,1.0424148,-0.20866881
63,5,3369048545384,35961,0,1.108,-0.007542267,1.1079743,0
66,6,3369048547688,521,-66,1.008,0.09152664,1.0037675,-0.011734212
9,7,3369048547688,35961,-884,1.0760001,-0.007237377,1.0631853,-0.16541076
22,8,3369048549992,241,-725,0.96000004,0.04004493,0.951474,-0.1212175
95,9,3369048549992,35681,33,1.1520001,-0.06410487,1.1501956,0.006695325
38,10,3369048552296,241,-33,0.97200006,0.040871944,0.971124,-0.0056491806
13,11,3369048552296,35961,-614,1.072,-0.007255242,1.0658098,-0.11480804
18,12,3369048554600,521,-533,1.0040001,0.09077498,0.9955241,-0.093315855
48,13,3369048554600,35961,133,1.1,-0.007485784,1.0996768,0.025589451
54,14,3369048556904,521,66,0.98,0.088984236,0.9758851,0.011408262
18,15,3369048556904,35961,-400,0.96800005,-0.006573222,0.9656197,-0.06752427
38,16,3369048559208,241,-466,0.95600003,0.040066548,0.9519876,-0.07778444
41,17,3369048559208,35681,166,1.072,-0.0596289,1.069886,0.031185053
34,18,3369048561512,241,100,0.984,0.04137093,0.98298,0.017173167
24,19,3369048561512,35681,-366,1.1320001,-0.062864035,1.127932,-0.072399944
28,20,3369048563816,521,-333,0.98,0.08883974,0.9743004,-0.056976244
100,21,3369048563816,35961,333,1.072,-0.007284868,1.0701619,0.062325034
57,22,3369048566120,241,233,1.0760001,0.045208335,1.0741574,0.043801036
66,23,3369048566120,35961,-266,1.0840001,-0.007370905,1.0828009,-0.05043974
36,24,3369048568424,241,-300,0.94400007,0.03964083,0.94187254,-0.04940515
50,25,3369048568424,35961,700,1.036,-0.0069995904,1.028254,0.12625664
30,26,3369048570728,241,466,1.092,0.045766387,1.0874168,0.08885001
94,27,3369048570728,35681,-233,1.156,-0.06427522,1.153252,-0.047057614
36,28,3369048573032,521,-200,0.9760001,0.08857306,0.9713757,-0.03406191
52,29,3369048573032,35961,1500,1.0040001,-0.0066014547,0.9697671,0.25985435
50,30,3369048575336,241,1033,1.1,0.045504864,1.081203,0.19730575
51,31,3369048575336,35961,-133,1.0960001,-0.0074585634,1.0956781,-0.0254964
7,0,3369048596072,261,-2500,1.0680001,0.044077262,0.96693265,-0.45135635
43,1,3369048596072,35701,-100,1.1120001,-0.057995487,1.1103171,-0.019407077
29,2,3369048598376,261,-166,0.94400007,0.04296906,0.94262177,-0.027461467
8,3,3369048598376,35981,-1563,1.0400001,-0.003321191,1.0014931,-0.2803584
6,4,3369048600680,261,-1131,1.0600001,0.04733221,1.0383371,-0.20788434
53,5,3369048600680,35981,0,1.0960001,-0.003634579,1.0959941,0
43,6,3369048602984,541,-66,1.028,0.0969154,1.0233514,-0.011967033
9,7,3369048602984,35981,-884,1.0600001,-0.0034734108,1.0473944,-0.16295111
22,8,3369048605288,261,-725,0.98800004,0.04463079,0.97907543,-0.124753006
100,9,3369048605288,35701,33,1.148,-0.059881147,1.1464179,0.0066720773
38,10,3369048607592,261,-33,0.97200006,0.04426155,0.9709754,-0.0056491806
13,11,3369048607592,35981,-614,1.0600001,-0.0034949777,1.0538979,-0.11352287
17,12,3369048609896,541,-533,1.0960001,0.102885865,1.0863949,-0.10186671
58,13,3369048609896,35981,133,1.1,-0.0036468566,1.0996963,0.025589451
54,14,3369048612200,541,66,0.99200004,0.093521476,0.98751426,0.011547955
30,15,3369048612200,35981,-400,0.96400005,-0.0031890504,0.96164656,-0.06724524
38,16,3369048614504,261,-466,0.94000006,0.04266318,0.93591154,-0.07648261
38,17,3369048614504,35701,166,1.0680001,-0.055685613,1.0660949,0.031068694
41,18,3369048616808,261,100,0.96800005,0.044073433,0.9668486,0.016893929
24,19,3369048616808,35701,-366,1.1240001,-0.05851023,1.1201718,-0.07188828
35,20,3369048619112,541,-333,1.072,0.10089942,1.0654196,-0.062325034
100,21,3369048619112,35981,333,1.0680001,-0.003535734,1.0661877,0.06209248
46,22,3369048621416,261,233,1.0680001,0.04859357,1.0660079,0.04347538
42,23,3369048621416,35981,-266,1.064,-0.0035246378,1.0628417,-0.049509116
31,24,3369048623720,261,-300,0.94000006,0.042746436,0.93773806,-0.049195804
48,25,3369048623720,35981,700,1.0320001,-0.0033968312,1.0243021,0.12576917
31,26,3369048626024,261,466,1.088,0.049380355,1.0832678,0.08852455
85,27,3369048626024,35701,-233,1.1400001,-0.05941558,1.1375046,-0.046406303
29,28,3369048628328,541,-200,1,0.09422463,0.9949391,-0.034899496
50,29,3369048628328,35981,1500,1.0120001,-0.0032416629,0.97751164,0.2619249
55,30,3369048630632,261,1033,1.1120001,0.049816277,1.0928307,0.1994582
100,31,3369048630632,35981,-133,1.1,-0.0036468566,1.0996963,-0.025589451
7,0,3369048651368,279,-2500,1.0680001,0.047114752,0.9667894,-0.45135635
45,1,3369048651368,35719,-100,1.1120001,-0.054506723,1.1104939,-0.019407077
32,2,3369048653672,279,-166,0.9480001,0.046124797,0.9464756,-0.027577829
8,3,3369048653672,35999,-1563,1.044,-0.0001757598,1.0053505,-0.28143668
6,4,3369048655976,279,-1131,1.072,0.051166765,1.0499363,-0.21023774
48,5,3369048655976,35999,0,1.0960001,-0.00019160756,1.0960001,0
6,6,3369048658280,559,-66,0,0,0,-0
9,7,3369048658280,35999,-884,1.0680001,-0.00018449308,1.0553051,-0.16418093
13,8,3369048660584,279,-725,0.99200004,0.047899567,0.9828937,-0.12525809
100,9,3369048660584,35719,33,1.144,-0.056082852,1.1426052,0.0066488297
34,10,3369048662888,279,-33,0.97200006,0.047311738,0.9708315,-0.0056491806
11,11,3369048662888,35999,-614,0.99200004,-0.00017242836,0.9862946,-0.10624027
28,12,3369048665192,559,-533,1.144,0.11095376,1.1336313,-0.106328025
64,13,3369048665192,35999,133,1.1,-0.0001922548,1.0997024,0.025589451
40,14,3369048667496,559,66,1.016,0.09896103,1.0110998,0.011827341
30,15,3369048667496,35999,-400,0.97200006,-0.00016951539,0.9696323,-0.06780329
29,16,3369048669800,279,-466,0.93600005,0.04540916,0.9317908,-0.07615715
37,17,3369048669800,35719,166,1.0680001,-0.0523358,1.0662645,0.031068694
55,18,3369048672104,279,100,0.98,0.047694672,0.9786893,0.017103357
27,19,3369048672104,35719,-366,1.12,-0.054794803,1.116363,-0.071632445
85,20,3369048674408,559,-333,0,0,0,-0
100,21,3369048674408,35999,333,1.072,-0.00018709475,1.0701867,0.062325034
31,22,3369048676712,279,233,1.052,0.051164124,1.049882,0.04282406
28,23,3369048676712,35999,-266,0.96800005,-0.00016904673,0.9669516,-0.045042127
28,24,3369048679016,279,-300,0.94400007,0.04588665,0.9415889,-0.04940515
46,25,3369048679016,35999,700,1.0400001,-0.00018046214,1.032248,0.12674414
32,26,3369048681320,279,466,1.092,0.05297735,1.0870893,0.08885001
78,27,3369048681320,35719,-233,1.1400001,-0.055841386,1.1376857,-0.046406303
73,28,3369048683624,559,-200,0,0,0,-0
39,29,3369048683624,35999,1500,1.0040001,-0.00016954288,0.96978956,0.25985435
24,30,3369048685928,279,1033,0,0,0,0
92,31,3369048685928,35999,-133,1.1,-0.0001922548,1.0997024,-0.025589451
7,0,3369048706664,300,-2500,1.072,0.050847627,0.97023046,-0.4530468
43,1,3369048706664,35740,-100,1.108,-0.050254487,1.1066909,-0.019337267
32,2,3369048708968,300,-166,0.952,0.04980275,0.950293,-0.02769419
7,3,3369048708968,20,-1563,1.044,0.003509328,1.0053444,-0.28143668
6,4,3369048711272,300,-1131,1.0760001,0.05521991,1.0536586,-0.21102223
45,5,3369048711272,20,0,1.1,0.0038397165,1.0999933,0
98,6,3369048713576,580,-66,1.12,0.11317538,1.1141909,-0.013038013
9,7,3369048713576,20,-884,1.056,0.0036423118,1.0434413,-0.1623362
22,8,3369048715880,300,-725,0.96800005,0.050255723,0.9589363,-0.12222765
100,9,3369048715880,35740,33,1.1520001,-0.052257225,1.1507947,0.006695325
34,10,3369048718184,300,-33,0.96000004,0.050241675,0.9586682,-0.0055794376
24,11,3369048718184,20,-614,0.94000006,0.0032623408,0.9345881,-0.10067123
21,12,3369048720488,580,-533,1.12,0.112693116,1.1094431,-0.10409736
70,13,3369048720488,20,133,1.108,0.0038665952,1.1076936,0.025775557
73,14,3369048722792,580,66,1.1,0.11115439,1.0942947,0.012805192
25,15,3369048722792,20,-400,0.96800005,0.0033707197,0.96563625,-0.06752427
29,16,3369048725096,300,-466,0.9480001,0.049449995,0.94356203,-0.07713353
36,17,3369048725096,35740,166,1.0680001,-0.04842712,1.0664492,0.031068694
48,18,3369048727400,300,100,0.95600003,0.050025556,0.9545444,0.0166845
27,19,3369048727400,35740,-366,1.116,-0.050521392,1.1125687,-0.07137662
75,20,3369048729704,580,-333,1.12,0.1129916,1.1123817,-0.065115705
100,21,3369048729704,20,333,1.072,0.0037356487,1.0701802,0.062325034
25,22,3369048732008,300,233,1.016,0.053129263,1.0137666,0.041358598
35,23,3369048732008,20,-266,0.96800005,0.003375291,0.9669457,-0.045042127
31,24,3369048734312,300,-300,0.952,0.04975555,0.94939244,-0.049823835
38,25,3369048734312,20,700,1.0480001,0.003630935,1.0401821,0.12771909
32,26,3369048736616,300,466,1.1,0.057378683,1.0948504,0.08950093
74,27,3369048736616,35740,-233,1.144,-0.051852193,1.1418751,-0.046569128
21,28,3369048738920,580,-200,1.1320001,0.114326045,1.125519,-0.03950623
37,29,3369048738920,20,1500,1.0120001,0.003412171,0.97751105,0.2619249
50,30,3369048741224,300,1033,1.148,0.059107266,1.1278337,0.20591547
47,31,3369048741224,20,-133,1.072,0.0037409659,1.0717034,-0.024938084
7,0,3369048761960,319,-2500,1.064,0.053661272,0.9628173,-0.44966584
47,1,3369048761960,35759,-100,1.1040001,-0.04641634,1.1028557,-0.019267458
39,2,3369048764264,319,-166,0.952,0.052953754,0.95012265,-0.02769419
8,3,3369048764264,39,-1563,1.036,0.006790712,0.99762344,-0.27928007
6,4,3369048766568,319,-1131,1.072,0.05849539,1.0495535,-0.21023774
42,5,3369048766568,39,0,1.1040001,0.007514632,1.1039745,0
100,6,3369048768872,599,-66,1.128,0.11770433,1.1217653,-0.013131143
9,7,3369048768872,39,-884,1.064,0.007156274,1.0513282,-0.16356602
26,8,3369048771176,319,-725,0.96800005,0.05343539,0.9587644,-0.12222765
100,9,3369048771176,35759,33,1.148,-0.0482728,1.1469654,0.0066720773
34,10,3369048773480,319,-33,0.96800005,0.053865623,0.96648383,-0.005625933
26,11,3369048773480,39,-614,0.9480001,0.0064156693,0.94252586,-0.101528004
29,12,3369048775784,599,-533,1.12,0.11637154,1.1090633,-0.10409736
75,13,3369048775784,39,133,1.1040001,0.0075125983,1.1036757,0.025682507
84,14,3369048778088,599,66,1.128,0.11770433,1.1217653,0.013131143
16,15,3369048778088,39,-400,0.95600003,0.006491384,0.95364916,-0.06668719
42,16,3369048780392,319,-466,0.952,0.052800525,0.9473734,-0.077458985
37,17,3369048780392,35759,166,1.0680001,-0.044890594,1.0666039,0.031068694
48,18,3369048782696,319,100,0.96000004,0.053413216,0.9583666,0.01675431
30,19,3369048782696,35759,-366,1.1120001,-0.046664074,1.1087419,-0.07112079
67,20,3369048785000,599,-333,1.1320001,0.11792991,1.1239151,-0.06581338
100,21,3369048785000,39,333,1.064,0.0072301114,1.0621755,0.06185992
24,22,3369048787304,319,233,0.984,0.0547115,0.98166096,0.040055964
37,23,3369048787304,39,-266,0.96000004,0.0065273847,0.958938,-0.044669878
28,24,3369048789608,319,-300,0.9480001,0.05268129,0.945234,-0.049614493
37,25,3369048789608,39,700,1.0480001,0.007080283,1.0401644,0.12771909
32,26,3369048791912,319,466,1.092,0.060565308,1.0866929,0.08885001
57,27,3369048791912,35759,-233,1.1400001,-0.04789748,1.1380478,-0.046406303
100,28,3369048794216,599,-200,1.12,0.11680627,1.1132064,-0.039087433
35,29,3369048794216,39,1500,1.024,0.006732593,0.98908514,0.2650307
73,30,3369048796520,319,1033,1.148,0.062846966,1.1276315,0.20591547
31,31,3369048796520,39,-133,1.0480001,0.0071315244,1.0476922,-0.024379771
7,0,3369048817256,339,-2500,1.064,0.057021804,0.96262413,-0.44966584
47,1,3369048817256,35779,-100,1.1120001,-0.042875055,1.1110038,-0.019407077
32,2,3369048819560,339,-166,0.9480001,0.05603355,0.94594073,-0.027577829
7,3,3369048819560,59,-1563,1.0400001,0.010312691,1.0014455,-0.2803584
6,4,3369048821864,339,-1131,1.088,0.063086405,1.0650048,-0.21337563
36,5,3369048821864,59,0,1.0960001,0.011285798,1.095942,0
100,6,3369048824168,619,-66,1.1240001,0.12118804,1.1173712,-0.013084578
10,7,3369048824168,59,-884,1.064,0.01082605,1.0512968,-0.16356602
19,8,3369048826472,339,-725,0.95600003,0.056077868,0.94668883,-0.12071242
100,9,3369048826472,35779,33,1.1400001,-0.043960597,1.139133,0.0066255825
34,10,3369048828776,339,-33,0.96400005,0.05700243,0.96229696,-0.0056026853
29,11,3369048828776,59,-614,0.94000006,0.009623755,0.9345442,-0.10067123
34,12,3369048831080,619,-533,1.128,0.12110107,1.1165693,-0.10484091
72,13,3369048831080,59,133,1.1040001,0.0113651,1.1036428,0.025682507
11,14,3369048833384,619,66,0,0,0,0
24,15,3369048833384,59,-400,0.93200004,0.009573669,0.92968047,-0.065013036
38,16,3369048835688,339,-466,0.9480001,0.055871416,0.9432036,-0.07713353
37,17,3369048835688,35779,166,1.064,-0.041013215,1.0627587,0.030952329
41,18,3369048837992,339,100,0.97200006,0.057467695,0.9701515,0.016963739
30,19,3369048837992,35779,-366,1.1040001,-0.04248592,1.1009203,-0.07060913
66,20,3369048840296,619,-333,1.1400001,0.12271354,1.1314366,-0.066278495
100,21,3369048840296,59,333,1.0680001,0.010978873,1.0661371,0.06209248
30,22,3369048842600,339,233,0.98,0.057901468,0.97747433,0.039893135
22,23,3369048842600,59,-266,0.9480001,0.0097512305,0.9469231,-0.04411151
28,24,3369048844904,339,-300,0.94400007,0.055744246,0.9410568,-0.04940515
36,25,3369048844904,59,700,1.0760001,0.010997265,1.0679231,0.13113143
35,26,3369048847208,339,466,1.092,0.064358205,1.0864749,0.08885001
47,27,3369048847208,35779,-233,1.1400001,-0.0439249,1.138208,-0.046406303
100,28,3369048849512,619,-200,1.128,0.12155346,1.1207404,-0.039366633
45,29,3369048849512,59,1500,1.036,0.010304459,1.0006461,0.26813653
93,30,3369048851816,339,1033,1.156,0.06724814,1.1352619,0.20735042
19,31,3369048851816,59,-133,0.9760001,0.010047407,0.9756843,-0.022704825
9,0,3369048873000,360,-2500,1.0680001,0.060777247,0.9660267,-0.45135635
48,1,3369048873000,35800,-100,1.1040001,-0.038523294,1.1031595,-0.019267458
29,2,3369048875304,360,-166,0.95600003,0.060002327,0.9537098,-0.027810553
8,3,3369048875304,80,-1563,1.036,0.0139293205,0.99754936,-0.27928007
