intensity,channel,timestamp,azimuth,altitude,distance_m,x,y,z
16,8,3368848876288,357,-725,0.82800007,0.0511452,0.819779,-0.1045501
37,9,3368848876288,35797,33,0.88000005,-0.031171579,0.879433,0.0051144846
65,10,3368848878592,357,-33,0.98,0.06102156,0.9780818,-0.0056956755
11,11,3368848878592,77,-614,0.95600003,0.012773441,0.95041585,-0.102384776
19,12,3368848880896,637,-533,0.864,0.095444635,0.85494894,-0.08030368
25,13,3368848880896,77,133,0.88400006,0.0118765365,0.88368106,0.020564616
54,14,3368848883200,637,66,0.88000005,0.09762813,0.8745078,0.010244154
67,15,3368848883200,77,-400,0.97200006,0.013030531,0.96954477,-0.06780329
29,16,3368848885504,357,-466,0.84800005,0.05262815,0.8435483,-0.06899708
61,17,3368848885504,35797,166,0.8880001,-0.031442177,0.8870672,0.025832398
89,18,3368848887808,357,100,0.952,0.059270058,0.9500079,0.01661469
29,19,3368848887808,35797,-366,1.052,-0.037188537,1.0491873,-0.06728334
38,20,3368848890112,637,-333,0.84000003,0.09303917,0.8334019,-0.048836783
27,21,3368848890112,77,333,0.88400006,0.011859655,0.88242507,0.0513949
69,22,3368848892416,357,233,0.952,0.059229948,0.949365,0.03875333
100,23,3368848892416,77,-266,0.98800004,0.013262986,0.9868408,-0.04597275
15,24,3368848894720,357,-300,0.864,0.05372577,0.86114156,-0.04521827
22,25,3368848894720,77,700,0.87600005,0.011684493,0.869392,0.10675755
30,26,3368848897024,357,466,0.9760001,0.06057202,0.9708764,0.07941173
16,27,3368848897024,35797,-233,0.93600005,-0.033128303,0.9346373,-0.038102016
36,28,3368848899328,637,-200,0.84000003,0.093140036,0.83430547,-0.029315578
32,29,3368848899328,77,1500,0.79600006,0.010332654,0.7688076,0.20601997
35,30,3368848901632,357,1033,0.93600005,0.05733756,0.919033,0.16788927
30,31,3368848901632,77,-133,0.91200006,0.012252716,0.911671,-0.021215983
7,0,3368848922368,377,-2500,0.96800005,0.05768413,0.8754075,-0.4090945
21,1,3368848922368,35817,-100,0.892,-0.028481128,0.8914093,-0.015567547
