intensity,channel,timestamp,azimuth,altitude,distance_m,x,y,z
47,1,3369248767888,35753,-100,1.2240001,-0.052741922,1.2226766,-0.021361746
52,2,3369248770192,313,-166,1.2320001,0.06724075,1.2296416,-0.035839543
8,3,3369248770192,33,-1563,1.164,0.00645593,1.1208893,-0.31378573
8,4,3369248772496,313,-1131,1.1800001,0.06317873,1.1553588,-0.23141842
27,5,3369248772496,33,0,1.0960001,0.0063124723,1.095982,0
8,6,3369248774800,593,-66,1.284,0.13264534,1.2770426,-0.014947152
9,7,3369248774800,33,-884,1.192,0.006783782,1.1778115,-0.18324314
11,8,3369248777104,313,-725,1.2040001,0.0652142,1.1925818,-0.15202695
100,9,3369248777104,35753,33,1.24,-0.053438596,1.2388271,0.0072067734
37,10,3369248779408,313,-33,0,0,0,-0
13,11,3369248779408,33,-614,1.1960001,0.0068488093,1.1891017,-0.12808807
3,12,3369248781712,593,-533,4.36,0.44849634,4.317897,-0.40523615
18,13,3369248781712,33,133,1.1,0.006333796,1.0996841,0.025589451
100,14,3369248784016,593,66,1.248,0.12892632,1.2412378,0.014528072
12,15,3369248784016,33,-400,1.22,0.0070095407,1.2170081,-0.08510289
14,16,3369248786320,313,-466,1.192,0.06486936,1.1862756,-0.09698646
53,17,3369248786320,35753,166,1.2,-0.051693756,1.1983778,0.034908645
42,18,3369248788624,313,100,1.108,0.060489405,1.1061788,0.019337267
6,19,3369248788624,35753,-366,1.256,-0.054018218,1.252264,-0.08033068
57,20,3369248790928,593,-333,1.2720001,0.13119228,1.2630533,-0.07395284
52,21,3369248790928,33,333,1.108,0.006370792,1.1061075,0.06441804
46,22,3369248793232,313,233,1.12,0.061103147,1.1174023,0.04559215
100,23,3369248793232,33,-266,1.2040001,0.006926993,1.202676,-0.056023475
63,24,3369248795536,313,-300,1.2160001,0.066304594,1.212522,-0.06364053
81,25,3369248795536,33,700,1.268,0.0072486787,1.2585276,0.15453033
59,26,3369248797840,313,466,1.1240001,0.061168756,1.1186022,0.09145368
39,27,3369248797840,35753,-233,1.2440001,-0.053567447,1.2418141,-0.050639857
67,28,3369248800144,593,-200,1.2600001,0.13009553,1.2524942,-0.043973368
75,29,3369248800144,33,1500,1.22,0.006787229,1.1784099,0.31575924
75,30,3369248802448,313,1033,1.32,0.07090525,1.2966548,0.23676692
55,31,3369248802448,33,-133,1.1,0.006333796,1.0996841,-0.025589451
6,0,3369248823184,333,-2500,1.184,0.06233105,1.0712565,-0.50038004
47,1,3369248823184,35773,-100,1.22,-0.048315506,1.2188569,-0.021291936
48,2,3369248825488,333,-166,1.2320001,0.07153259,1.2293993,-0.035839543
8,3,3369248825488,53,-1563,1.1600001,0.0103328945,1.1170083,-0.31270742
7,4,3369248827792,333,-1131,1.172,0.06675563,1.1472999,-0.22984949
31,5,3369248827792,53,0,1.092,0.010101122,1.0919533,0
100,6,3369248830096,613,-66,1.292,0.13795647,1.2845255,-0.01504028
12,7,3369248830096,53,-884,1.1960001,0.01093163,1.181733,-0.18385805
11,8,3369248832400,333,-725,1.2,0.06914619,1.1883854,-0.15152188
99,9,3369248832400,35773,33,1.228,-0.048638918,1.2270156,0.0071370304
43,10,3369248834704,333,-33,1.2520001,0.07272339,1.249865,-0.007276517
13,11,3369248834704,53,-614,1.1960001,0.010999505,1.1890705,-0.12808807
80,12,3369248837008,613,-533,0,0,0,-0
25,13,3369248837008,53,133,1.1,0.01017237,1.0996553,0.025589451
100,14,3369248839312,613,66,1.2600001,0.1345396,1.2527108,0.014667766
12,15,3369248839312,53,-400,1.22,0.011257648,1.2169762,-0.08510289
14,16,3369248841616,333,-466,1.1960001,0.06924142,1.190022,-0.09731192
48,17,3369248841616,35773,166,1.2,-0.047510576,1.1985509,0.034908645
50,18,3369248843920,333,100,1.1960001,0.069461174,1.1937988,0.02087308
6,19,3369248843920,35773,-366,1.248,-0.04933071,1.2444675,-0.079819016
49,20,3369248846224,613,-333,1.276,0.13602678,1.266558,-0.074185394
57,21,3369248846224,53,333,1.108,0.010231787,1.1060785,0.06441804
33,22,3369248848528,333,233,1.12,0.06500323,1.1171821,0.04559215
99,23,3369248848528,53,-266,1.2040001,0.011125072,1.2026445,-0.056023475
60,24,3369248850832,333,-300,1.2240001,0.07100074,1.2202587,-0.06405922
90,25,3369248850832,53,700,1.2720001,0.01167844,1.2624648,0.15501782
59,26,3369248853136,333,466,1.1240001,0.065073036,1.1183817,0.09145368
40,27,3369248853136,35773,-233,1.24,-0.049074333,1.2379999,-0.050477028
50,28,3369248855440,613,-200,1.2720001,0.13574739,1.2639565,-0.04439216
71,29,3369248855440,53,1500,1.2080001,0.010793386,1.1667885,0.31265342
66,30,3369248857744,333,1033,1.32,0.07543099,1.2963995,0.23676692
75,31,3369248857744,53,-133,1.1120001,0.010283343,1.1116517,-0.025868611
8,0,3369248878480,354,-2500,1.184,0.066256985,1.0710208,-0.50038004
43,1,3369248878480,35794,-100,1.212,-0.043560013,1.2110323,-0.021152316
100,2,3369248880784,354,-166,1.2360001,0.07628496,1.2331196,-0.035955902
8,3,3369248880784,74,-1563,1.1600001,0.014426866,1.116963,-0.31270742
7,4,3369248883088,354,-1131,1.1800001,0.071444616,1.1548772,-0.23141842
31,5,3369248883088,74,0,1.1,0.014206585,1.0999084,0
96,6,3369248885392,634,-66,1.292,0.14266355,1.2840112,-0.01504028
10,7,3369248885392,74,-884,1.1880001,0.015160733,1.1737808,-0.18262823
11,8,3369248887696,354,-725,1.2,0.07350138,1.1881241,-0.15152188
81,9,3369248887696,35794,33,1.228,-0.04414104,1.2271857,0.0071370304
44,10,3369248890000,354,-33,1.248,0.0770569,1.2455977,-0.0072532687
13,11,3369248890000,74,-614,1.192,0.01530623,1.1850455,-0.12765968
37,12,3369248892304,634,-533,0,0,0,-0
28,13,3369248892304,74,133,1.1,0.01420274,1.0996107,0.025589451
91,14,3369248894608,634,66,1.268,0.14001346,1.2601596,0.014760894
12,15,3369248894608,74,-400,1.212,0.015614944,1.2089468,-0.084544845
14,16,3369248896912,354,-466,1.2,0.07384876,1.1937392,-0.09763738
41,17,3369248896912,35794,166,1.192,-0.04282959,1.1907254,0.03467592
18,18,3369248899216,354,100,0,0,0,0
6,19,3369248899216,35794,-366,1.24,-0.04448188,1.2366616,-0.079307355
28,20,3369248901520,634,-333,1.2880001,0.14199093,1.2779574,-0.074883066
55,21,3369248901520,74,333,1.1,0.014182555,1.0980479,0.06395292
34,22,3369248903824,354,233,1.176,0.072552346,1.1727833,0.04787176
99,23,3369248903824,74,-266,1.2,0.015481306,1.1986004,-0.055837348
68,24,3369248906128,354,-300,1.2320001,0.07596602,1.2279642,-0.064477906
100,25,3369248906128,74,700,1.264,0.016202975,1.2544737,0.15404287
57,26,3369248908432,354,466,1.136,0.069910154,1.1300731,0.09243005
39,27,3369248908432,35794,-233,1.24,-0.044536192,1.2381715,-0.050477028
27,28,3369248910736,634,-200,1.2880001,0.14214487,1.279343,-0.044950552
73,29,3369248910736,74,1500,1.2160001,0.015169608,1.1744679,0.31472397
56,30,3369248913040,354,1033,1.312,0.07969608,1.2882591,0.23533197
78,31,3369248913040,74,-133,1.1960001,0.015442253,1.1955768,-0.027822714
8,0,3369248933776,373,-2500,1.184,0.06980825,1.0707953,-0.50038004
34,1,3369248933776,35813,-100,1.212,-0.039543513,1.2111701,-0.021152316
48,2,3369248936080,373,-166,1.2320001,0.080113605,1.22887,-0.035839543
10,3,3369248936080,93,-1563,1.164,0.018193288,1.1207602,-0.31378573
6,4,3369248938384,373,-1131,1.1880001,0.075784266,1.162462,-0.23298736
28,5,3369248938384,93,0,1.128,0.0183084,1.1278515,0
79,6,3369248940688,653,-66,1.296,0.14737557,1.2875049,-0.015086844
11,7,3369248940688,93,-884,1.192,0.019117199,1.1776758,-0.18324314
11,8,3369248942992,373,-725,1.2040001,0.07769908,1.1918335,-0.15202695
63,9,3369248942992,35813,33,1.2360001,-0.040332012,1.2353209,0.0071835257
43,10,3369248945296,373,-33,1.248,0.081187025,1.2453353,-0.0072532687
13,11,3369248945296,93,-614,1.192,0.0192359,1.1849881,-0.12765968
51,12,3369248947600,653,-533,6.216,0.7038449,6.148941,-0.5777404
28,13,3369248947600,93,133,1.1040001,0.01791401,1.1035559,0.025682507
70,14,3369248949904,653,66,1.276,0.14510126,1.2676361,0.014854022
11,15,3369248949904,93,-400,1.2240001,0.019818168,1.2208577,-0.085381925
14,16,3369248952208,373,-466,1.2160001,0.07884436,1.209401,-0.09893921
23,17,3369248952208,35813,166,1.184,-0.0386195,1.1828687,0.034443192
99,18,3369248954512,373,100,1.2240001,0.07961496,1.2212212,0.021361746
6,19,3369248954512,35813,-366,1.248,-0.040640894,1.2447816,-0.079819016
85,20,3369248956816,653,-333,0,0,0,-0
55,21,3369248956816,93,333,1.108,0.017953362,1.1059802,0.06441804
41,22,3369248959120,373,233,0,0,0,0
87,23,3369248959120,93,-266,1.184,0.01919651,1.1825618,-0.05509285
74,24,3369248961424,373,-300,1.2360001,0.080297545,1.2316915,-0.06468725
100,25,3369248961424,93,700,1.268,0.02042731,1.2583827,0.15453033
49,26,3369248963728,373,466,1.136,0.07365723,1.1298351,0.09243005
39,27,3369248963728,35813,-233,1.2320001,-0.040168848,1.2303234,-0.05015137
44,28,3369248966032,653,-200,0,0,0,-0
70,29,3369248966032,93,1500,1.2160001,0.019064203,1.1744112,0.31472397
53,30,3369248968336,373,1033,1.312,0.08396766,1.2879878,0.23533197
40,31,3369248968336,93,-133,1.1400001,0.018498164,1.1395415,-0.02651998
8,0,3369248989072,394,-2500,1.184,0.07373244,1.0705322,-0.50038004
14,1,3369248989072,35834,-100,1.12,-0.032439664,1.1193595,-0.019546695
47,2,3369248991376,394,-166,1.2320001,0.0846171,1.2285682,-0.035839543
8,3,3369248991376,114,-1563,1.156,0.022147685,1.1129838,-0.31162912
6,4,3369248993680,394,-1131,1.1880001,0.080044396,1.1621764,-0.23298736
21,5,3369248993680,114,0,1.116,0.022203311,1.1157792,0
9,6,3369248995984,674,-66,0,0,0,-0
12,7,3369248995984,114,-884,1.184,0.023276195,1.1696945,-0.18201332
8,8,3369248998288,394,-725,1.2040001,0.08206685,1.1915407,-0.15202695
27,9,3369248998288,35834,33,1.1880001,-0.034413878,1.1874815,0.006904554
41,10,3369249000592,394,-33,1.248,0.08575086,1.2450294,-0.0072532687
15,11,3369249000592,114,-614,1.192,0.023578968,1.1849097,-0.12765968
58,12,3369249002896,674,-533,6.1920004,0.7235726,6.1225896,-0.5755097
25,13,3369249002896,114,133,1.1040001,0.021958623,1.1034828,0.025682507
70,14,3369249005200,674,66,1.2800001,0.15021583,1.2710677,0.0149005875
11,15,3369249005200,114,-400,1.2040001,0.023895761,1.2008295,-0.0839868
14,16,3369249007504,394,-466,1.2080001,0.08272864,1.2011493,-0.09828829
15,17,3369249007504,35834,166,1.1400001,-0.033010002,1.1390394,0.033163212
99,18,3369249009808,394,100,1.22,0.08381561,1.2169312,0.021291936
6,19,3369249009808,35834,-366,1.2320001,-0.035616,1.2289618,-0.0787957
7,20,3369249012112,674,-333,5.9760003,0.7001813,5.924661,-0.3474388
52,21,3369249012112,114,333,1.108,0.02200686,1.1059068,0.06441804
60,22,3369249014416,394,233,1.276,0.08760357,1.2719291,0.05194249
94,23,3369249014416,114,-266,1.1880001,0.023610184,1.1864784,-0.055278976
83,24,3369249016720,394,-300,1.2240001,0.083987966,1.2194337,-0.06405922
100,25,3369249016720,114,700,1.264,0.024960387,1.25433,0.15404287
52,26,3369249019024,394,466,1.192,0.0816329,1.18524,0.09698646
43,27,3369249019024,35834,-233,1.228,-0.03554371,1.2264673,-0.04998854
82,28,3369249021328,674,-200,0,0,0,-0
68,29,3369249021328,114,1500,1.2160001,0.023368506,1.1743335,0.31472397
57,30,3369249023632,394,1033,1.312,0.08868781,1.2876713,0.23533197
57,31,3369249023632,114,-133,1.088,0.02164038,1.0874903,-0.025310295
8,0,3369249044368,413,-2500,1.192,0.07780424,1.0775136,-0.503761
19,1,3369249044368,35853,-100,1.108,-0.028419985,1.1074667,-0.019337267
47,2,3369249046672,413,-166,1.2360001,0.08897868,1.2322687,-0.035955902
8,3,3369249046672,133,-1563,1.156,0.02583835,1.1129042,-0.31162912
7,4,3369249048976,413,-1131,1.1960001,0.08446285,1.1697289,-0.2345563
25,5,3369249048976,133,0,1.092,0.025346186,1.0917058,0
61,6,3369249051280,693,-66,0,0,0,-0
10,7,3369249051280,133,-884,1.1800001,0.027063176,1.1656597,-0.1813984
8,8,3369249053584,413,-725,1.2040001,0.0860177,1.191262,-0.15202695
26,9,3369249053584,35853,33,1.108,-0.028423833,1.1076167,0.0064396006
39,10,3369249055888,413,-33,1.2520001,0.09016715,1.2487279,-0.007276517
18,11,3369249055888,133,-614,1.1880001,0.027415833,1.1808492,-0.1272313
57,12,3369249058192,693,-533,6.1800003,0.74243027,6.1082954,-0.5743944
23,13,3369249058192,133,133,1.1120001,0.02580342,1.1113998,0.025868611
2,14,3369249060496,693,66,6.024,0.72678626,5.9795856,0.070125885
11,15,3369249060496,133,-400,1.212,0.028062956,1.208722,-0.084544845
14,16,3369249062800,413,-466,1.212,0.08699847,1.2048447,-0.09861375
20,17,3369249062800,35853,166,1.1240001,-0.028822571,1.1231546,0.032697763
100,18,3369249065104,413,100,1.2240001,0.088138685,1.2206357,0.021361746
6,19,3369249065104,35853,-366,1.2440001,-0.03184788,1.2410445,-0.079563186
7,20,3369249067408,693,-333,5.972,0.7193425,5.9183426,-0.34720623
57,21,3369249067408,133,333,1.1120001,0.025766745,1.10982,0.0646506
57,22,3369249069712,413,233,1.2720001,0.09153313,1.2676454,0.05177966
100,23,3369249069712,133,-266,1.2040001,0.027915528,1.202372,-0.056023475
81,24,3369249072016,413,-300,1.228,0.08831898,1.2231326,-0.06426856
90,25,3369249072016,133,700,1.2600001,0.02902761,1.2502713,0.1535554
38,26,3369249074320,413,466,0,0,0,0
47,27,3369249074320,35853,-233,1.22,-0.031271584,1.2185875,-0.04966288
68,28,3369249076624,693,-200,6.1200004,0.7379688,6.071589,-0.21358493
68,29,3369249076624,133,1500,1.2160001,0.027262608,1.1742494,0.31472397
66,30,3369249078928,413,1033,1.3080001,0.092673995,1.2834452,0.23461449
52,31,3369249078928,133,-133,1.092,0.025339328,1.0914104,-0.025403347
8,0,3369249099664,433,-2500,1.1880001,0.08129127,1.0736204,-0.50207055
21,1,3369249099664,35873,-100,1.1040001,-0.024465622,1.1035609,-0.019267458
48,2,3369249101968,433,-166,1.2360001,0.09327955,1.2319505,-0.035955902
8,3,3369249101968,153,-1563,1.1600001,0.029825803,1.1166579,-0.31270742
6,4,3369249104272,433,-1131,1.1960001,0.08854544,1.1694269,-0.2345563
25,5,3369249104272,153,0,1.0960001,0.029263599,1.0956093,0
69,6,3369249106576,713,-66,6.104,0.75758344,6.0563874,-0.07105717
11,7,3369249106576,153,-884,1.184,0.031237453,1.169509,-0.18201332
11,8,3369249108880,433,-725,1.2040001,0.09017544,1.1909544,-0.15202695
35,9,3369249108880,35873,33,1.1,-0.024380278,1.0997112,0.0063931053
100,10,3369249111184,433,-33,1.2520001,0.094525464,1.2484055,-0.007276517
13,11,3369249111184,153,-614,1.1880001,0.031537596,1.1807463,-0.1272313
58,12,3369249113488,713,-533,6.176,0.7632533,6.1017146,-0.5740226
27,13,3369249113488,153,133,1.108,0.029575998,1.1073053,0.025775557
81,14,3369249115792,713,66,0,0,0,0
11,15,3369249115792,153,-400,1.2080001,0.032175474,1.2046279,-0.08426582
14,16,3369249118096,433,-466,1.2160001,0.091504626,1.208509,-0.09893921
18,17,3369249118096,35873,166,1.1120001,-0.024636231,1.1112565,0.032348678
22,18,3369249120400,433,100,1.22,0.09209699,1.2163324,0.021291936
6,19,3369249120400,35873,-366,1.2360001,-0.027338943,1.2331665,-0.079051524
4,20,3369249122704,713,-333,5.9560003,0.73801446,5.899946,-0.34627604
60,21,3369249122704,153,333,1.108,0.02953396,1.1057315,0.06441804
55,22,3369249125008,433,233,1.2720001,0.09595747,1.2673181,0.05177966
100,23,3369249125008,153,-266,1.2040001,0.03211242,1.2022672,-0.056023475
81,24,3369249127312,433,-300,1.228,0.09258796,1.2228168,-0.06426856
70,25,3369249127312,153,700,1.2520001,0.033179685,1.2422249,0.15258044
47,26,3369249129616,433,466,1.284,0.096621655,1.27609,0.10447199
54,27,3369249129616,35873,-233,1.22,-0.027017988,1.2186893,-0.04966288
101,28,3369249131920,713,-200,6.104,0.75717324,6.0531087,-0.21302652
66,29,3369249131920,153,1500,1.212,0.03125817,1.1702847,0.3136887
84,30,3369249134224,433,1033,1.312,0.097450584,1.2870378,0.23533197
62,31,3369249134224,153,-133,1.1,0.029362451,1.0993103,-0.025589451
8,0,3369249154960,453,-2500,1.184,0.08475208,1.0697162,-0.50038004
30,1,3369249154960,35893,-100,1.116,-0.020837085,1.1156355,-0.019476885
100,2,3369249157264,453,-166,1.2440001,0.09821087,1.2395892,-0.03618863
8,3,3369249157264,173,-1563,1.164,0.03383977,1.120397,-0.31378573
6,4,3369249159568,453,-1131,1.2,0.09293675,1.1730207,-0.23534076
32,5,3369249159568,173,0,1.1040001,0.03332933,1.1034969,0
106,6,3369249161872,733,-66,6.124,0.7812712,6.073542,-0.071289994
11,7,3369249161872,173,-884,1.176,0.03508097,1.1614916,-0.1807835
11,8,3369249164176,453,-725,1.2160001,0.09527228,1.2024992,-0.15354218
39,9,3369249164176,35893,33,1.108,-0.020690518,1.1077881,0.0064396006
100,10,3369249166480,453,-33,1.248,0.0985667,1.2440804,-0.0072532687
13,11,3369249166480,173,-614,1.184,0.035538916,1.1766537,-0.1268029
59,12,3369249168784,733,-533,6.1720004,0.78403956,6.095063,-0.57365084
27,13,3369249168784,173,133,1.108,0.033441037,1.1071954,0.025775557
105,14,3369249171088,733,66,0,0,0,0
11,15,3369249171088,173,-400,1.212,0.036500677,1.2084966,-0.084544845
10,16,3369249173392,453,-466,1.22,0.096037425,1.2121565,-0.09926466
27,17,3369249173392,35893,166,1.1,-0.020532781,1.0993427,0.031999588
22,18,3369249175696,453,100,1.2240001,0.0966581,1.2199906,0.021361746
6,19,3369249175696,35893,-366,1.2240001,-0.022810262,1.221281,-0.07828404
4,20,3369249178000,733,-333,5.9440002,0.7570762,5.8854523,-0.34557837
52,21,3369249178000,173,333,1.108,0.033393506,1.1056217,0.06441804
100,22,3369249180304,453,233,1.268,0.100064985,1.2629913,0.05161683
100,23,3369249180304,173,-266,1.2080001,0.036429547,1.2061416,-0.056209598
74,24,3369249182608,453,-300,1.24,0.0978023,1.2344322,-0.06489659
42,25,3369249182608,173,700,1.2520001,0.03751566,1.2421016,0.15258044
53,26,3369249184912,453,466,1.2880001,0.10139034,1.2797195,0.10479745
52,27,3369249184912,35893,-233,1.2160001,-0.022688845,1.2147802,-0.049500056
101,28,3369249187216,733,-200,6.1000004,0.77778804,6.0464644,-0.21288693
59,29,3369249187216,173,1500,1.2160001,0.035459686,1.1740305,0.31472397
106,30,3369249189520,453,1033,1.32,0.102564186,1.2945354,0.23676692
80,31,3369249189520,173,-133,1.1520001,0.03476902,1.1511635,-0.026799137
8,0,3369249210256,473,-2500,1.1880001,0.08878452,1.0730268,-0.50207055
48,1,3369249210256,35913,-100,1.192,-0.018096147,1.1916811,-0.020803269
100,2,3369249212560,473,-166,1.24,0.10220755,1.235254,-0.036072265
8,3,3369249212560,193,-1563,1.156,0.037491027,1.1125727,-0.31162912
5,4,3369249214864,473,-1131,1.2040001,0.09735424,1.1765982,-0.23612525
42,5,3369249214864,193,0,1.144,0.038528185,1.1433511,0
106,6,3369249217168,753,-66,6.1080003,0.8003704,6.054917,-0.07110374
9,7,3369249217168,193,-884,1.176,0.039135113,1.1613622,-0.1807835
8,8,3369249219472,473,-725,1.2040001,0.098487616,1.1902959,-0.15202695
41,9,3369249219472,35913,33,1.1240001,-0.01706613,1.1238515,0.006532592
100,10,3369249221776,473,-33,1.2520001,0.10323861,1.2477152,-0.007276517
15,11,3369249221776,193,-614,1.192,0.039913863,1.184472,-0.12765968
57,12,3369249224080,753,-533,6.1520004,0.8027009,6.072548,-0.57179195
